Filename,Original,Translate
fiore_192.csv,"E gli altri “Amici dolci” i’ apellava,","e chiamerei gli altri amici dolci,"
fiore_192.csv,"Ma solamente   a costui ben volea,","ma era l'unico che amavo,"
fiore_192.csv,Che mol[to] tosto s’apacificava,e si sarebbe inventato in fretta
fiore_192.csv,"Comeco, sì battuta no•m’avea,","con me, anche se mi ha picchiato,"
fiore_192.csv,Ché troppo dolze mente   mi schufiava.,perché mi ha scopato più dolcemente.
fiore_193.csv,"S’i’ fosse stata, per l’anima mia,","Se fossi stato, per il mio bene,"
fiore_193.csv,"Ben savia in giovaneza, e conosiente,","molto saggio e intelligente nella mia giovinezza,"
fiore_193.csv,"Ch’i’ era allor sì bella, e sì piaciente,",quando ero ancora così bella e piacevole
fiore_193.csv,"Che ’n ognie parte novelle ne gia,","quella notizia di me è andata dappertutto,"
fiore_193.csv,"I’ sarè’ troppo richa, in fede mia;","Sarei molto ricco, credimi."
fiore_193.csv,"Ma i’ sì ’l dava tucto a quel dolente,","ma ho dato tutto a quel disgraziato,"
fiore_193.csv,"C’a ben far   non fu anche conosciente,","che non era abbastanza intelligente da fare cose sagge,"
fiore_193.csv,Ma tutto dispendea in ribalderia.,e li ha spesi tutti in dissolutezza.
fiore_193.csv,Né no•gli piaque nulla risparmiare,"Non gli piaceva salvare nulla,"
fiore_193.csv,"Ch’e’ tutto no ’l bevesse, e no ’l giucasse,","ma bevve e scommetteva tutto,"
fiore_193.csv,Tant’era tenperato a pur mal fare!,così singolarmente predisposto era a viziare;
fiore_193.csv,"Sì c’a la fin convene ch’i’ lasciasse,","così alla fine dovetti lasciarlo,"
fiore_193.csv,"Quand’i’ non ebi più, che gli donare:",quando non avevo più nulla da dargli;
fiore_193.csv,E’ me e sé di gran richeza trasse».,ha portato via la ricchezza da me e da se stesso.
fiore_194.csv,Così à quella Vechia sermonato.,In questo modo predicava quella vecchia.
fiore_194.csv,"Bellacoglienza molto queta è stata,",Fair Welcome era molto tranquillo
fiore_194.csv,"E molto volontier l’à ascoltata,","e l'ascoltarono più volentieri,"
fiore_194.csv,E molto e’ n’è ’l su’ cuor rasicurato:,e il suo cuore è molto rassicurato da esso.
fiore_194.csv,"Sì ch’e’ seria legier a far mercato,","Quindi, sarebbe facile chiudere l'affare,"
fiore_194.csv,"Se Gielosia non vi fosse trovata,",se la gelosia non ci fosse stata
fiore_194.csv,"E ’ tre portier’, che fanno gran veghiata,","e i tre guardiani che sono così vigili,"
fiore_194.csv,Ché ciascun dotta d’eser barattato.,perché ognuno ha paura di essere ingannato.
fiore_194.csv,"Di Mala-Bocca, che già era   morto,",Nessuno di loro era molto preoccupato.
fiore_194.csv,"Nessun di lor non faciea mala ciera,","su Bad Mouth, che era già morto,"
fiore_194.csv,"Ché, chi l’amasse, sì faria gran torto:",perché chiunque lo amerebbe farebbe un grosso errore;
fiore_194.csv,"Ch’e’ non finava di dìe, né da sera,",per giorno e notte non si è mai fermato
fiore_194.csv,"Di dar a Gielosia nuovo sconforto,","dando nuovo guaio alla gelosia,"
fiore_194.csv,Né non diciea giamai parola vera.,e non ha mai pronunciato una parola vera.
fiore_195.csv,Bellacoglienza la parola prese,Fair Welcome ha cominciato a parlare
fiore_195.csv,"E sì rispuose, come ben parlante:",e rispose con parole ben scelte:
fiore_195.csv,"«Gientil madonna, i’ vi fo grazie mante","Mia nobile signora, vi ringrazio molto"
fiore_195.csv,Che di vostr’arte mi siete cortese;,per esser stato generoso con me con la tua arte;
fiore_195.csv,"Ma ’l fatto de l’amor no•m’è palese,","ma i fatti dell'amore non mi sono chiari,"
fiore_195.csv,Se non se in parole trapassante.,perché li conosco solo con parole fugaci.
fiore_195.csv,Ched i’ sia   di danar ben procacciante?,Perche' dovrei essere un'avida procuratrice di soldi?
fiore_195.csv,"I’ n’ò assai, per farne belle spese.",Ne ho abbastanza per fare dei bei acquisti.
fiore_195.csv,"D’avere in me maniera bella e giente,",Si affaccia verso l'acquisizione di modi nobili e affascinanti per me stesso
fiore_195.csv,"A•cciò vogl’i’ ben metter mia balia,","che voglio applicare i miei poteri,"
fiore_195.csv,In tal maniera che•ssia   sofficiente.,affinché io possa essere ben fornito.
fiore_195.csv,"Se voi mi parlate di malia,",Quando mi dici che poteri magici
fiore_195.csv,"Ch’ella non può tornar già cuor di gente,","non possono cambiare il cuore delle persone,"
fiore_195.csv,"Creda ’l chi vuole, ch’i’ la teng’a•ffollia.","Lasciate che qualcuno ci creda chi lo desidera, ma io lo considero una follia!"
fiore_196.csv,"Del bel valetto, che vo’ mi parlate,","Hai parlato con me del bel ragazzo,"
fiore_196.csv,"In cui tanta vertute è riposata,",colui in cui si trova tanta virtù;
fiore_196.csv,"Sed e’ la s’à, per me gli sia chitata:","se ha questa virtù, la tenga per me."
fiore_196.csv,"S’i’ l’amo, i’ l’amerò come mi’ frate.","Se lo amo, lo amero' come un fratello."
fiore_196.csv,"Ma per le gioie, ch’e’ m’à presentate,","Ma, a causa dei gioielli che mi ha regalato,"
fiore_196.csv,La mi’ veduta no•gli fia vietata;,non dovrebbe essere impedito di vedermi;
fiore_196.csv,"Ma venga il più che puote a la cielata,","ma che venga il più spesso possibile in segreto,"
fiore_196.csv,"E, sed e’ piacie a voi, sì ’l ci menate.","E se vuoi, portalo qui."
fiore_196.csv,"Ma che sia fatto tosto, san’ dimora,","Ma questo dovrebbe essere fatto rapidamente e senza indugio,"
fiore_196.csv,Perciò che Gielosia non può sofrire,dal momento che la gelosia non può permettere
fiore_196.csv,Ched ella stea sanza vedermi un’ora:,un'ora per passare senza controllarmi;
fiore_196.csv,"Ché molte volte si parte per gire,","per molte volte comincia ad andare via,"
fiore_196.csv,"E ’l Diavol, che di notte in lei lavora,","e il diavolo che lavora in lei di notte,"
fiore_196.csv,Sì•lla fa mantenente rivenire».,la fa tornare immediatamente.
fiore_197.csv,"La Vechia sì la va rasicurando,",La Vecchia donna va così sul rassicurarla
fiore_197.csv,E dicie: «Sopra me lascia la cura,e dice: Lascia che mi prenda cura
fiore_197.csv,"Di questo fatto; non aver paura,","di questa materia; non abbiate paura,"
fiore_197.csv,Chéd io il saprò ben andar cielando.,per I.I.L. sapra' come tenerlo nascosto.
fiore_197.csv,E gisse Gielosia tuttor ciercando,E la gelosia dovrebbe continuare a ficcare il naso in giro
fiore_197.csv,"Qua entro, sì seria grande sciagura","Qui dentro, sarebbe un grande disastro."
fiore_197.csv,"S’ella ’l trovasse, ma i’ son sicura","se lo trovasse, ma sono sicuro..."
fiore_197.csv,Che poco le varria su’ gir   sogniando».,che le sue fantastichezze faranno il suo piccolo bene.
fiore_197.csv,"«Dunque potete voi farlo venire,","Perciò, potete farlo venire,"
fiore_197.csv,"Ma’ ched e’ si contegnia come sagio,",a condizione che si comporti saggiamente
fiore_197.csv,Ch’e’ non pensasse a•ffar nesun ardire».,e che non pensa di fare alcun atto audace.
fiore_197.csv,"«Figluola mia, e’ non fecie anche oltragio","Mia cara figlia, non è mai andato oltre la buona misura"
fiore_197.csv,"I•nessun luogo, ch’i’ udisse dire,","da qualche parte, almeno di cui ho sentito parlare;"
fiore_197.csv,Ma troppo il loda l’uon di gran vantagio».,"Infatti, la gente lo loda molto per la sua eccellenza."
fiore_198.csv,Alor sì fecier fine al parlamento.,A quel punto terminarono la loro conversazione.
fiore_198.csv,"La Vechia se ne venne al mi’ ostello,",La Vecchia Donna è venuta a casa mia.
fiore_198.csv,"E disse:   «Avrò io sorcotto e mantello,","e disse: ""Io avrò mantello e mantello,"
fiore_198.csv,"Sed i’ t’aporto alcun buon argomento,",se ti porto qualche buon rimedio
fiore_198.csv,Che ti trarrà di questo tuo tormento?».,che ti toglierà il dolore?
fiore_198.csv,"I’ dissi: «Sì, d’un verde fino e bello;","Sì, ho detto, e saranno in un verde nobile e bello;"
fiore_198.csv,"Ma, sì sacciate, non fia san’ pennello","ma, si dovrebbe sapere, hanno un grigio"
fiore_198.csv,"Di grigio, con ogni’altro guernimento».",fodera e ogni altro tipo di ornamento.
fiore_198.csv,"D’Amico mi sovenne, che mi disse",Mi sono ricordato che l'Amico mi ha detto
fiore_198.csv,"Ched i’ faciesse larga promessione,","che dovrei fare una promessa generosa,"
fiore_198.csv,"Ma ’l più, ch’i’ posso, il pagar soferisse:",ma che dovrei ritardare il pagamento il più a lungo possibile;
fiore_198.csv,Avegnia ch’i’ avea ferma ’ntenzione,"Anche se avevo buone intenzioni di compensarla bene,"
fiore_198.csv,"De dar ben a coste’, s’ella m’aprisse,",se per me aprisse la porta
fiore_198.csv,Che quell’uscisse   fuor della pregione.,per liberare quella donna dalla reclusione.
fiore_199.csv,"La Vechia disse allor: «Amico mio,","Allora la vecchia donna disse: ""Amico mio,"
fiore_199.csv,"Queste son le novelle, ch’i’   t’aporto:",Questa è la notizia che vi porto:
fiore_199.csv,Bellacoglienza salute e conforto,Fair Welcome ti manda i saluti
fiore_199.csv,"Te manda, se m’aiuti l’alto Dio;","e incoraggiamento, che mi aiuti Dio onnipotente."
fiore_199.csv,Sì ch’i’   ti dico ben ched i’   cred’io,"Così, vi dico che io credo"
fiore_199.csv,Che•lla tua nave ariverà a tal porto,la vostra nave arriverà in un tale porto
fiore_199.csv,Che•ttu sì coglierai   il Fior dell’orto».,che voi strapperete il Fiore nel giardino.
fiore_199.csv,"Questo motto fu quel, che mi guerio.",Queste sono le parole che mi hanno guarito.
fiore_199.csv,"«Or te dirò, amico, che farai:","Ora ti dico, amico mio, cosa fai tu:"
fiore_199.csv,"All’uscio, c’apre verso del giardino,",verrai molto silenziosamente
fiore_199.csv,Ben cheta mente tu te ne verai;,alla porta che si apre al giardino;
fiore_199.csv,"Ed i’   sì me ne vo ’l dritto camino,",e io andrò lungo la strada dritta
fiore_199.csv,"E sì farò c’aperto il troverai,","e assicuratevi di trovare il cancello aperto,"
fiore_199.csv,Sì che•ttu avrai   il Fior in tuo dimino».,in modo che si avrà il Fiore in vostro possesso.
fiore_200.csv,"La Vechia atanto da me si diparte,","Nel frattempo la Vecchia donna mi lascia,"
fiore_200.csv,"E ’l camin ebe tosto passegiato,",e aveva subito attraversato il sentiero;
fiore_200.csv,"E quand’i’ fui un poco dimorato,","e dopo aver aspettato un po ',"
fiore_200.csv,"Verso ’l giardin n’andai   da l’altra parte,","Sono andato verso il giardino dall'altra parte,"
fiore_200.csv,"Pregando Idio, che mi conduca ’n parte,",pregando che Dio mi guidi verso quel luogo
fiore_200.csv,Ch’i’ de mia malatia fosse sanato.,dove sarei guarito dalla mia malattia.
fiore_200.csv,Aperto l’uscio sì ebi trovato;,Ho trovato il cancello aperto.
fiore_200.csv,Ver è ch’era sochiuso tutto ad arte.,"In realta', e' stato chiuso a meta' di proposito."
fiore_200.csv,Co•molto gran paura dentro entrai;,Con molta trepidazione sono entrato;
fiore_200.csv,"Ma quand’i’ vidi Malabocca morto,","Ma quando ho visto ""Bad Mouth morto,"""
fiore_200.csv,Vie men del fatto mio sì mi dottai.,Ero molto meno timoroso della mia situazione.
fiore_200.csv,"Amor trovai,   che mi diè gran conforto",Ho trovato l'amore che mi ha dato molto incoraggiamento
fiore_200.csv,"Co•l’oste sua, e molto m’allegrai","con il suo esercito, e mi sono rallegrato"
fiore_200.csv,"Che ciascun v’era, no•vi trarria corto.",che tutti erano pronti ad aiutarmi.
fiore_201.csv,"Com’i’ v’ò detto, a tutto lor podere","Come vi ho detto, il Dio dell'Amore e il suo esercito"
fiore_201.csv,Lo Dio d’Amor et la sua Baronia,"di nobili, con tutta la loro forza,"
fiore_201.csv,"Presti eran tutti a far senn’e follia,","erano pronti a fare qualsiasi cosa,"
fiore_201.csv,Per aconpiérmi tutto ’l mio volere.,"sia saggio che stolto, per soddisfare il mio desiderio."
fiore_201.csv,Allor pensai s’i’ potesse vedere,A quel punto ho pensato che mi sarebbe piaciuto vedere
fiore_201.csv,Dolze-Riguardo per cosa che sia:,Dolce Sguardo sopra ogni altra cosa:
fiore_201.csv,"Inmantenente Amor a me lo ’nvia,","subito l'amore lo manda a me,"
fiore_201.csv,Di che mi fecie molto gran piaciere.,e questo mi ha fatto molto piacere.
fiore_201.csv,"E que’ sì mi mostrò Bellacoglienza,","E quello mi ha mostrato un bel benvenuto,"
fiore_201.csv,"Che ’nmantenente venne a salutarmi,",che è venuto subito a salutarmi
fiore_201.csv,E sì mi fecie grande proferenza;,e mi ha accolto calorosamente;
fiore_201.csv,E po’ sì cominciò a merziarmi,e poi ha cominciato a ringraziarmi
fiore_201.csv,"Delle mie gioie, di ch’ell’avea voglenza","per i miei gioielli, dal momento che voleva"
fiore_201.csv,Di quel presente ancor guiderdonarmi.,per compensarmi per quel regalo.
fiore_202.csv,"I’ le dissi: «Madonna, grazie rendo","Le dissi: ""Signorina, ti rendo grazie"
fiore_202.csv,"A voi, quando prender le degniaste,",quando ti sei degnato di accettarli;
fiore_202.csv,Ché tanto forte me ne consolaste,Mi hai consolato tanto.
fiore_202.csv,C’a pena mai magior gioia atendo;,che non posso aspettarmi di avere più gioia;
fiore_202.csv,"E, s’i’ l’ò mai, da voi aver l’atendo.","E se mai l'avro', so di averlo grazie a te."
fiore_202.csv,"Sì c’a me piacie se ciò, che pigliaste,","Così, io sono contento, anche se dovessi pedinare o vendere"
fiore_202.csv,"O la persona mia ancora ingagiaste,",o il dono che hai ricevuto da me
fiore_202.csv,"O la vendeste, mai non vi contendo».","o la mia stessa persona, non discuterò mai con te."""
fiore_202.csv,Quella mi disse: «Molto gran merzede.,Mi ha detto: Grazie mille.
fiore_202.csv,"Di me, vi dico, fate ’l somigliante","E ti dico di fare lo stesso con me,"
fiore_202.csv,"C’a bene e a onore i’ v’amo, a•ffede».","perché ti amo correttamente, onoratamente e fedelmente"
fiore_202.csv,Delle sue cose i’ non fu’ rifusante;,Non ho rifiutato le sue cose.
fiore_202.csv,"Ma spesso falla ciò, che ’l folle crede:",ma spesso ciò che gli stolti credono non avviene:
fiore_202.csv,Così avenne al buon di ser Durante.,così accadde al buon Ser Durante.
fiore_203.csv,"Quand’i’ vidi l’oferta, che faciea,","Quando ho sentito l'offerta che stava facendo,"
fiore_203.csv,Del fatto mi’ credett’eser ciertano:,Pensavo che l'accordo fosse concluso.
fiore_203.csv,"Allor sì volli al Fior porre la mano,","così decisi di toccare il Fiore,"
fiore_203.csv,Che molto ringrossato   mi parea.,che mi sembrava abbastanza maturo da scegliere.
fiore_203.csv,Lo Schifo sopra me forte correa,La resistenza è corsa verso di me rapidamente
fiore_203.csv,"Diciendo: «Trat’adietro, mal villano,","dicendo: ""Torna indietro, canaglia miscredente,"
fiore_203.csv,"Che•sse m’aiuti Idio e san Giermano,","perché mi aiuti Dio e San Germano,"
fiore_203.csv,"I’ non son or quel, ch’i’ esser solea.",Non sono piu' quella che ero una volta.
fiore_203.csv,E ’l Diavol sì ti ci à ora menato:,Il diavolo ti ha riportato qui.
fiore_203.csv,"Se mi trovasti a l’altra volta lento,","se il tempo prima che tu mi trovassi lento,"
fiore_203.csv,Or  sie ciertan   ch’i’ ti parrò canbiato.,Ora puoi essere sicuro che io sia cambiato.
fiore_203.csv,Me’ ti varria che fossi a Benivento!».,Sarebbe meglio per voi essere a Benevento.
fiore_203.csv,"Allora ’l capezal m’ebe pigliato,",Poi mi ha preso per il colletto.
fiore_203.csv,E domandò chi era mi’ guarento.,e mi chiese chi fosse il mio garante.
fiore_204.csv,"Po’ sentì ’l fatto Vergognia e Paura,","Dopo aver sentito quell'orrendo grido,"
fiore_204.csv,"Quand’ell’udiron quel villan gridare,",Modestà e paura compresero la situazione
fiore_204.csv,"Ciascuna sì vi corse a•llui aitare,","e corse ad aiutarlo,"
fiore_204.csv,E quello Schifo molto s’assicura.,e la Resistenza è molto felice.
fiore_204.csv,"Idio e tutti i santi ciaschun giura,",Ognuno giura a Dio e a tutti i Santi
fiore_204.csv,Ched ele ’l mi faranno conperare:,che mi faranno pagare;
fiore_204.csv,Allor ciascun mi cominciò a buttare;,poi hanno cominciato a cacciarmi via
fiore_204.csv,Molto mi fecier dispett’e ladura;,e mi ha dato disprezzo e molti abusi.
fiore_204.csv,"E’ disson ch’i’ avea troppo fallato,","E dissero che avevo commesso un grande peccato,"
fiore_204.csv,"Po’ che Bellacoglienza, per su’ onore,",Dal Fair Welcome aveva onoratamente
