Original,Translate_de_1
" Quando di carne a spirto era salita, e bellezza e virtù cresciuta m’era, fu’ io a lui men cara e men gradita","Und da ich mich verwandelt hatte von Fleisch zu Geist, und meine Schönheit und meine Tugend wuchs, war ich ihm weniger teuer und weniger lieblich."
" e volse i passi suoi per via non vera, imagini di ben seguendo false, che nulla promession rendono intera","und wandte seine Schritte auf einen fehlgeleiteten Weg, nach falschen Bildern des Guten, die keine Verheißung halten, die er gemacht hatte."
" Né l’impetrare ispirazion mi valse, con le quali e in sogno e altrimenti lo rivocai","Es war mir nicht gedient, vom Himmel gute Inspiration zu erlangen, mit der ich ihn im Traum und auf andere Weise zurückrief."
 sì poco a lui ne calse,ihm war es so wenig wichtig
" Tanto giù cadde, che tutti argomenti a la salute sua eran già corti, fuor che mostrarli le perdute genti","Er fiel so tief, daß alle Mittel, ihn zu retten, wirkungslos waren, es sei denn, er zeigte ihm die Verlorenen."
" Per questo visitai l’uscio d’i morti, e a colui che l’ha qua sù condotto, li prieghi miei, piangendo, furon porti","Darum besuchte ich die Schwelle der Hölle und weinte und betete zu dem, der ihn hierher gebracht hatte."
" Alto fato di Dio sarebbe rotto, se Letè si passasse e tal vivanda fosse gustata sanza alcuno scotto di pentimento che lagrime spanda»","Der hohe Wille Gottes wäre gebrochen, wenn Dante den Lete übertreten und so ein Leben schmecken würde, ohne eine Reue zu empfinden, die ihn dazu bringt, Tränen auszugießen."
" «O tu che se’ di là dal fiume sacro», ","O du, der du bist jenseits des heiligen Stromes,"
" volgendo suo parlare a me per punta, che pur per taglio m’era paruto acro, ricominciò, seguendo sanza cunta, ","Und als er seine Worte direkt zu mir redete, die ich auch indirekt für scharf gehalten hatte, fing er wieder an zu reden, ohne sich zu verspäten."
" «dì, dì se questo è vero","Sag mir, ob das wahr ist."
 a tanta accusa tua confession conviene esser congiunta»,Bei einer solchen Anklage muss dein Geständnis vereint sein.
" Era la mia virtù tanto confusa, che la voce si mosse, e pria si spense che da li organi suoi fosse dischiusa","Meine Tugend war so verwirrt, daß meine Stimme sich bewegte und stand, ehe sie von den Organen ausging, die das Wort gaben."
 Poco sofferse,Sie hat ein wenig durchgemacht.
 poi disse,Dann sagte er:
 «Che pense? Rispondi a me,Was denkst du?
 ché le memorie triste in te non sono ancor da l’acqua offense»,denn die Erinnerung an die Sünde ist noch nicht in dir aus dem Wasser des Lete vertilgt worden.
" Confusione e paura insieme miste mi pinsero un tal «sì» fuor de la bocca, al quale intender fuor mestier le viste","Durch die Verwirrung und die Angst, die sie miteinander vermischten, warf sie mir ein so schwaches Ja aus dem Munde, daß man sehen und nicht hören mußte, um es zu verstehen."
" Come balestro frange, quando scocca da troppa tesa, la sua corda e l’arco, ","Wie eine Armbrust das Seil und den Bogen bricht, wenn sie einen Pfeil mit übermäßiger Spannung schüttelt,"
" e con men foga l’asta il segno tocca, sì scoppia’ io sottesso grave carco, fuori sgorgando lagrime e sospiri, e la voce allentò per lo suo varco","Und der Pfeil kam mit wenig Kraft zum Ziel; und ich brach unter der Last der Angst aus und warf Tränen und Seufzen hervor, und die Stimme wurde mit weniger Macht ausgegossen."
 Ond’ ella a me,Dann sagte sie zu mir:
" «Per entro i mie’ disiri, che ti menavano ad amar lo bene di là dal qual non è a che s’aspiri, ","Indem du den Wunsch befolgst, den ich dich inspirierte und der dich veranlaßte, das Gute zu lieben, von dem es nichts zu erwarten gibt,"
" quai fossi attraversati o quai catene trovasti, per che del passare innanzi dovessiti così spogliar la spene?","Welche Gräben oder Ketten hast du gefunden, also sollte ich die Hoffnung auf eine Überquerung lassen?"
" E quali agevolezze o quali avanzi ne la fronte de li altri si mostraro, per che dovessi lor passeggiare anzi?»","Und welche Vorteile hattest du im Aussehen der anderen Güter, so daß ich sie durchwandern mußte?"
" Dopo la tratta d’un sospiro amaro, a pena ebbi la voce che rispuose, e le labbra a fatica la formaro","Nachdem ich einen bitteren Seufzer gemacht hatte, fand ich kaum die Stimme, um zu antworten, und die Lippen redeten kaum."
 Piangendo dissi,Ich weinte.
" «Le presenti cose col falso lor piacer volser miei passi, tosto che ’l vostro viso si nascose»",. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
 Ed ella,Und sie...
" «Se tacessi o se negassi ciò che confessi, non fora men nota la colpa tua","Wenn du auch geschwiegen oder geleugnet hättest, was du gestanden hast, wäre deine Schuld nicht weniger offensichtlich."
 da tal giudice sassi,"Ich lerne sie von einem Richter, der so unfehlbar ist."
" Ma quando scoppia de la propria gota l’accusa del peccato, in nostra corte rivolge sé contra ’l taglio la rota","Wenn aber die Schuld der Sünde von dem, der sie begangen hat, erhoben wird, so richtet sie sich vor unserm Gericht gegen den Schnitt."
" Tuttavia, perché mo vergogna porte del tuo errore, e perché altra volta, udendo le serene, sie più forte, pon giù il seme del piangere e ascolta","Denn du schämst dich weniger als dein Vergehen, und auf daß du ein andermal stärker seist, wenn du auf die Sirenen hörst, und hör auf zu weinen und hör zu."
 sì udirai come in contraria parte mover dovieti mia carne sepolta,"so wirst du fühlen, wie mein irdischer Tod dich auf einen Weg führen sollte, der dir nicht nachfolgt."
" Mai non t’appresentò natura o arte piacer, quanto le belle membra in ch’io rinchiusa fui, e che so’ ’n terra sparte","Die Natur oder Kunst zeigte dir nie eine Schönheit, die mit der des sterblichen Leibes vergleichbar war, in dem ich eingesperrt war, und die jetzt unter der Erde verstreut ist."
" e se ’l sommo piacer sì ti fallio per la mia morte, qual cosa mortale dovea poi trarre te nel suo disio? ","Und wenn dir diese wunderbare Schönheit durch meinen Tod versagte, welches andere irdische Ding konnte dann deine Begierde wecken?"
" Ben ti dovevi, per lo primo strale de le cose fallaci, levar suso di retro a me che non era più tale","Du hättest dich nach dieser ersten Enttäuschung über die fliehenden Güter nach oben erheben sollen hinter mir, die ich nicht mehr irdisch war und verblieb."
" Non ti dovea gravar le penne in giuso, ad aspettar più colpo, o pargoletta o altra novità con sì breve uso","Er hätte dich nicht nach unten fliegen lassen sollen, indem er auf weitere Schläge des Loses wartete, eine junge Frau oder ein anderes vergebliches, vergängliches Gut."
 Novo augelletto due o tre aspetta,Ein junger Vogel wartet auf zwei oder drei Schläge
 ma dinanzi da li occhi d’i pennuti rete si spiega indarno o si saetta»,Aber vor den erwachsenen Vögeln breitet der Jäger die Netze aus oder schleudert die Pfeile umsonst.
" Quali fanciulli, vergognando, muti con li occhi a terra stannosi, ascoltando e sé riconoscendo e ripentuti, tal mi stav’ io","Wie die Kinder, die sich schämen, stummen sie mit ihren Augen auf dem Boden, hören und zugeben ihre Schuld, bereue, so war ich"
 ed ella disse,Und sie sagte:
" «Quando per udir se’ dolente, alza la barba, e prenderai più doglia riguardando»","Wenn du meine Worte hörst, wirst du Kummer empfinden und deinen Bart erheben, und du wirst mehr fühlen, wenn du mich ansiehst."
" Con men di resistenza si dibarba robusto cerro, o vero al nostral vento o vero a quel de la terra di Iarba, ch’io non levai al suo comando il mento","Ein kräftiger Hirsch wird ausgerottet von einem Wind auf unserer Erde oder von dem Wind, der aus Afrika weht, mit geringerem Widerstand, als ich sein Kinn aufhob."
" e quando per la barba il viso chiese, ben conobbi il velen de l’argomento","Und als er mir befahl, mein Angesicht mit dem Wort ""Barba"" zu erheben, da war sein bitterer Tadel."
" E come la mia faccia si distese, posarsi quelle prime creature da loro aspersïon l’occhio comprese","Und als ich mein Gesicht aufhob, erkannte das Auge, daß die Engel aufgehört hatten, die Blumen zu streuen."
" e le mie luci, ancor poco sicure, vider Beatrice volta in su la fiera ch’è sola una persona in due nature","Und meine Augen, noch unsicher, sahen Beatrice auf die Messe gerichtet, dass es nur eine Person mit zwei Naturen"
" Sotto ’l suo velo e oltre la rivera vincer pariemi più sé stessa antica, vincer che l’altre qui, quand’ ella c’era","Sie war zwar verhüllt und jenseits des Flusses, aber es schien mir, als ob sie selbst am Leben war, mehr als sie, als sie am Leben war, alle anderen Frauen übertraf."
" Di penter sì mi punse ivi l’ortica, che di tutte altre cose qual mi torse più nel suo amor, più mi si fé nemica","Die Brennnessel der Reue stach mich so sehr, daß mich das, was mich am meisten von der Liebe zu Beatrice ablenkte, verabscheuungswürdiger machte als alle anderen Dinge."
" Tanta riconoscenza il cor mi morse, ch’io caddi vinto","Diese Anerkennung beeindruckte mein Herz so sehr, daß ich ohnmächtig wurde."
" e quale allora femmi, salsi colei che la cagion mi porse","Und wie ich zu jener Zeit wurde, weiß sie, daß sie mir die Ursache gab."
" Poi, quando il cor virtù di fuor rendemmi, la donna ch’io avea trovata sola sopra me vidi, e dicea","Als mir dann das Herz die Lebenskraft in die äußeren Glieder zurückgab, sah ich die Frau, die ich allein getroffen hatte, über mir stehen und sagen:"
" «Tiemmi, tiemmi»",Verbinden Sie sich mit mir.
" Tratto m’avea nel fiume infin la gola, e tirandosi me dietro sen giva sovresso l’acqua lieve come scola","Und er hatte mich in den Strom getaucht bis an die Kehle, und er zog mich hinter sich her, ging auf das Wasser und rutschte leicht wie eine Gondel."
" Quando fui presso a la beata riva, ‘Asperges me’ sì dolcemente udissi, che nol so rimembrar, non ch’io lo scriva","Als ich neben dem gegenüberliegenden Ufer war, hörte ich die Engel singen: ""Du wirst mich so sehnen, dass ich es nicht nur nicht beschreiben kann, sondern ich erinnere mich auch nicht daran."""
 La bella donna ne le braccia aprissi,"Die schöne Frau öffnete ihre Arme,"
 abbracciommi la testa e mi sommerse ove convenne ch’io l’acqua inghiottissi,"Er umarmte meinen Kopf und tauchte mich so tief ein, daß er mich zwingen würde, das Wasser zu schlucken."
" Indi mi tolse, e bagnato m’offerse dentro a la danza de le quattro belle","Dann zog er mich raus und vertraute mich nass dem Tanz der vier Frauen an,"
 e ciascuna del braccio mi coperse,Und sie deckte mich mit ihrem Arm.
 «Noi siam qui ninfe e nel ciel siamo stelle,"Wir sind hier Nymphen, und im Himmel sind wir Sterne."
" pria che Beatrice discendesse al mondo, fummo ordinate a lei per sue ancelle","ehe denn Beatrice in die Welt kam, wurden wir als seine Ameisen erschaffen."
 Merrenti a li occhi suoi,Wir werden dich in seine Augen führen.
" ma nel giocondo lume ch’è dentro aguzzeranno i tuoi le tre di là, che miran più profondo»","aber die drei andern Weiber werden deine Augen schmecken, damit du das Licht sehen kannst, das in ihnen ist; denn sie haben das tiefste Antlitz."
 Così cantando cominciaro,Also fingen sie an zu singen
" e poi al petto del grifon seco menarmi, ove Beatrice stava volta a noi","Und sie brachten mich mit sich in die Brust des Greifs, da Beatrice sich zu uns wandte."
 Disser,Sie sagten:
 «Fa che le viste non risparmi,"Sieh dir seine Augen an, ohne dich zu ersparen."
 posto t’avem dinanzi a li smeraldi ond’ Amor già ti trasse le sue armi»,"Wir haben dich vor die Smaragde gestellt, von der Liebe dir seine Pfeile weggeworfen hat, die dich verliebt haben."
" Mille disiri più che fiamma caldi strinsermi li occhi a li occhi rilucenti, che pur sopra ’l grifone stavan saldi","Tausend Wünsche, wärmer als die Flamme, schüttelten meine Augen vor den strahlenden Augen Beatrices, die auf dem Greif befestigt waren."
" Come in lo specchio il sol, non altrimenti la doppia fiera dentro vi raggiava, or con altri, or con altri reggimenti","Wie die Sonne in einem Spiegel, nicht anders die doppelte Messe wurde darin reflektiert, jetzt mit einer Haltung, jetzt mit einem anderen"
" Pensa, lettor, s’io mi maravigliava, quando vedea la cosa in sé star queta, e ne l’idolo suo si trasmutava","Stell dir vor, Leser, was mein Wunder war, als ich sah, wie der Greif sich selbst gleich blieb und sich in das reflektierte Bild verwandelte."
" Mentre che piena di stupore e lieta l’anima mia gustava di quel cibo che, saziando di sé, di sé asseta, ","Während meine Seele voller Staunen und Freude das Essen schmeckte, das sie sättigend immer durstiger machte,"
" sé dimostrando di più alto tribo ne li atti, l’altre tre si fero avanti, danzando al loro angelico caribo","Und die drei andern Weiber, die in ihren Taten bewiesen, daß sie zu einem höheren Stande gehörten, tanzten und tanzten in ihrem Engelstanz."
" «Volgi, Beatrice, volgi li occhi santi», era la sua canzone, «al tuo fedele che, per vederti, ha mossi passi tanti","Und ihr Gesang sprach: Beatrice, richte deine heiligen Augen auf deinen Gläubigen, der dich so weit gegangen ist, um dich zu sehen."
" Per grazia fa noi grazia che disvele a lui la bocca tua, sì che discerna la seconda bellezza che tu cele»","Um deiner Gnade willen, gib uns, ihm dein Lächeln zu offenbaren, damit ich die zweite Schönheit sehen kann, die du lebst."
" O isplendor di viva luce etterna, chi palido si fece sotto l’ombra sì di Parnaso, ","O Glanz des lebendigen ewigen Lichts, wer sich blass machte unter dem Schatten Parnasus"
