id,Original,Translate
1902," ché la natura del monte ci affranse la possa del salir più e ’l diletto",la natura del monte ci limitò la speranza di scalarlo più in alto e ci rese improbabile l' entusiasmo per farlo
1903," Quali si stanno ruminando manse le capre, state rapide e proterve sovra le cime avante che sien pranse, tacite a l’ombra, ","Dopo essersi scatenate sulla cima, le capre tornano in silenzio a ruminare nell'ombra, diventando mansuete mentre soddisfano la loro fame."
1904," mentre che ’l sol ferve, guardate dal pastor, che ’n su la verga poggiato s’è e lor di posa serve","Mentre il sole splenda, tenuti dall'occhio vigile del pastore che si è adagiato sul suo bastone, loro sono al sicuro e possono riposarsi."
1905," e quale il mandrïan che fori alberga, lungo il pecuglio suo queto pernotta, guardando perché fiera non lo sperga","Come il carettiere che si ferma per la notte all'aperto, accanto al suo gregge sonnolento, vigilando affinché nessun animale selvatico lo spaventi."
1906," tali eravamo tutti e tre allotta, io come capra, ed ei come pastori, fasciati quinci e quindi d’alta grotta","eravamo lì tutti e tre, accerchiati da entrambi i lati dall'imponente scogliera: io rassomigliavo a una capra mentre loro erano come dei pastori."
1907," Poco parer potea lì del di fori",Non era possibile scorgere gran parte di ciò che si trovava fuori.
1908," ma, per quel poco, vedea io le stelle di lor solere e più chiare e maggiori",Ma in ogni caso io notavo le stelle più grandi e brillanti del solito.
1909," Sì ruminando e sì mirando in quelle, mi prese il sonno","Mentre ero assorto nei miei pensieri e guardavo le stelle, mi sono lentamente addormentato."
1910," il sonno che sovente, anzi che ’l fatto sia, sa le novelle",Il sonno che spesso fornisce vere profezie.
1911," Ne l’ora, credo, che de l’orïente prima raggiò nel monte Citerea, che di foco d’amor par sempre ardente, ","Nella prima luce dell'alba, quando Venere si levò a oriente dalla cima del monte,"
1912," giovane e bella in sogno mi parea donna vedere andar per una landa cogliendo fiori","Mi parve di sognare una fanciulla giovane e affascinante che camminava in un grande prato, raccogliendo fiori."
1913," e cantando dicea",mentre cantava esclamava
1914," «Sappia qualunque il mio nome dimanda ch’i’ mi son Lia, e vo movendo intorno le belle mani a farmi una ghirlanda","»Chiunque si informi su chi sono io, sappia che rispondo al nome di Lia. Mi muovo intorno con grazia mentre realizzo una bella ghirlanda con le mie mani."
1915," Per piacermi a lo specchio, qui m’addorno",Mi preparo qui per vedere il mio volto riflesso nello specchio.
1916," ma mia suora Rachel mai non si smaga dal suo miraglio, e siede tutto giorno"," mia sorella Rachele, invece, non si stanca mai di specchiarsi e sta tutto il giorno seduta"
1917," Ell’ è d’i suoi belli occhi veder vaga com’ io de l’addornarmi con le mani","Lei ha una forte nostalgia della visione dei suoi occhi, proprio come io ho l'aspirazione di adornarmi con le mie mani."
1918," lei lo vedere, e me l’ovrare appaga»","Io sono appagato dall'operare, lei lo è dal guardare."
1919," E già per li splendori antelucani, che tanto a’ pellegrin surgon più grati, ",Gli ultimi bagliori della notte svanivano nell'arrivo del primo chiarore dell'alba.
1920," quanto, tornando, albergan men lontani, le tenebre fuggian da tutti lati, ","che sorgono tanto più gradite ai viaggiatori quanto più, durante il ritorno, essi sono vicini a casa"
1921," e ’l sonno mio con esse",Il mio sonno se ne andò insieme a loro.
1922," ond’ io leva’mi, veggendo i gran maestri già levati","vedendo i grandi maestri già in piedo, decisi di alzarmi"
1923," «Quel dolce pome che per tanti rami cercando va la cura de’ mortali, oggi porrà in pace le tue fami»",«Tutti i tuoi desideri saranno soddisfatti grazie a quel delizioso frutto che gli umani vanno ricercando su tanti rami.»
1924," Virgilio inverso me queste cotali parole usò",Virgilio mi rivolse queste parole
1925," e mai non furo strenne che fosser di piacere a queste iguali",Non c'è mai stato un annuncio più gioioso di questo che abbia portato tanta felicità.
1926," Tanto voler sopra voler mi venne de l’esser sù, ch’ad ogne passo poi al volo mi sentia crescer le penne","Provai una tale brama di raggiungere la vetta, che ogni volta che facevo un passo mi sembrava di avere delle ali."
1927," Come la scala tutta sotto noi fu corsa e fummo in su ’l grado superno, in me ficcò Virgilio li occhi suoi, e disse","Non appena fummo in cima alla scala e arrivammo sull'ultimo gradino, Virgilio mi guardò intensamente, dicendo"
1928," «Il temporal foco e l’etterno veduto hai, figlio"," «Figlio, hai visto le pene eterne e quelle temporanee, "
1929," e se’ venuto in parte dov’ io per me più oltre non discerno",e sei arrivato a un punto al quale non riesco a vedere oltre con le mie stesse capacità
1930," Tratto t’ho qui con ingegno e con arte",Ti ho portato qui usando i metodi di ragionamento che avevo scoperto.
1931," lo tuo piacere omai prendi per duce",ti lasci andare guidato da ciò che piace a te
1932," fuor se’ de l’erte vie, fuor se’ de l’arte",ti sei allontanato dai sentieri dissestati e stretti
1933," Vedi lo sol che ’n fronte ti riluce",La luce del sole splende sulla tua fronte.
1934," vedi l’erbette, i fiori e li arbuscelli che qui la terra sol da sé produce","Guarda la vegetazione spontanea come l'erba, i fiori e gli arbusti teneri che la terra produce qui."
1935," Mentre che vegnan lieti li occhi belli che, lagrimando, a te venir mi fenno, seder ti puoi e puoi andar tra elli","Finché gli occhi belli che mi hanno commosso tanto da farmi accorrere al tuo salvataggio non ti raggiungeranno, puoi tranquillamente sedermi e muovermi fra di essi."
1936," Non aspettar mio dir più né mio cenno",Non trattenere la tua risposta o il tuo segnale.
1937," libero, dritto e sano è tuo arbitrio, e fallo fora non fare a suo senno","La tua scelta è esente da colpa, giusta e corretta, dunque sarebbe inappropriato non prendere decisioni conformemente ad essa."
1938," per ch’io te sovra te corono e mitrio»",diventi il sovrano della tua stessa vita
1939," Vago già di cercar dentro e dintorno la divina foresta spessa e viva, ",Anelante a esplorare la verde e abbondante foresta divina sia dentro che attorno.
1940," ch’a li occhi temperava il novo giorno, sanza più aspettar, lasciai la riva, ","appena il sole si levò, senza indugiare oltre abbandonai la riva rocciosa mentre i suoi raggi venivano attutiti dalla mia vista."
1941," prendendo la campagna lento lento su per lo suol che d’ogne parte auliva","Procedevo a passo tranquillo tra l’erbaggio, godendo dei dolci aromi che provenivano da ogni direzione."
1942," Un’aura dolce, sanza mutamento avere in sé, mi feria per la fronte non di più colpo che soave vento","Una lieve brezza mi sfiorava la fronte, non più forte di una dolce brezza."
1943," per cui le fronde, tremolando, pronte tutte quante piegavano a la parte u’ la prim’ ombra gitta il santo monte","a motivo della sua presenza, le foglie ondeggiavano come in un inchino verso la parte del santo monte a cui si proiettava la prima ombra."
1944," non però dal loro esser dritto sparte tanto, che li augelletti per le cime lasciasser d’operare ogne lor arte"," benché i rami si piegassero di tanto, gli uccellini non smettevano di adoperare ogni loro arte"
1945," ma con piena letizia l’ore prime, cantando, ricevieno intra le foglie, ","Cantando con gioia, accolsero l'alba tra le foglie fruscianti."
1946," che tenevan bordone a le sue rime, tal qual di ramo in ramo si raccoglie per la pineta in su ’l lito di Chiassi, ","mentre intonavano le loro canzoni, proprio come avveniva di albero in albero nella pineta del Lido di Classe."
1947," quand’ Ëolo scilocco fuor discioglie",Quando Eolo dissipa il vento di scirocco
1948," Già m’avean trasportato i lenti passi dentro a la selva antica tanto, ch’io non potea rivedere ond’ io mi ’ntrassi",Attraverso i miei lenti passi ero giunto fino all'antica selva e non riuscivo più a individuare il punto di partenza.
1949," ed ecco più andar mi tolse un rio, che ’nver’ sinistra con sue picciole onde piegava l’erba che ’n sua ripa uscìo","Un fiumicello si snodava tra le sue sponde ricoperte di erba, con le sue piccole onde che lambivano la riva e mi bloccavano il passaggio."
1950," Tutte l’acque che son di qua più monde, parrieno avere in sé mistura alcuna verso di quella, ","Tutte le acque sulla Terra, per quanto pulite possano essere, sembrerebbero dei fiumi di melma in confronto a quella."
1951," che nulla nasconde, ",nulla viene nascosto.
1952," avvegna che si mova bruna bruna sotto l’ombra perpetüa, che mai raggiar non lascia sole ivi né luna","Nonostane l'oscurità perpetua sotto quell'ombra, i raggi del sole e della luna non possono mai penetrarla."
1953," Coi piè ristetti e con li occhi passai di là dal fiumicello, per mirare la gran varïazion d’i freschi mai","Mi fermai e guardai oltre il ruscello, con una certa meraviglia per la grande varietà dei rami fioriti."
1954," e là m’apparve, sì com’ elli appare subitamente cosa che disvia per maraviglia tutto altro pensare,","All'improvviso, qualcosa comparve davanti ai miei occhi e mi lasciò sbalordito, facendomi perdere ogni altro pensiero."
1955,"  una donna soletta che si gia e cantando e scegliendo fior da fiore ond’ era pinta tutta la sua via","una donna che camminava da sola, cantando mentre raccoglieva i fiori sparse sul suo sentiero."
1956," «Deh, bella donna, che a’ raggi d’amore ti scaldi, s’i’ vo’ credere a’ sembianti che soglion esser testimon del core, ","«Orsù, bella donna, che sei riscaldata dall'amore, se voglio credere all'aspetto che di solito è specchio fedele dei sentimenti, "
1957," vegnati in voglia di trarreti avanti», diss’ io a lei, «verso questa rivera, tanto ch’io possa intender che tu canti","Per favore, avvicinati al fiume in modo che io possa sentire quale canzone stai cantando."
1958," Tu mi fai rimembrar dove e qual era Proserpina nel tempo che perdette la madre lei, ed ella primavera»","Ricordami la storia di Proserpina e della sua madre, quando fu persa nell'eterno primaverile."
1959," Come si volge, con le piante strette a terra e intra sé, donna che balli, e piede innanzi piede a pena mette, ","Come volteggia una donna che danza, con i piedi stretti a terra e fra di loro, e mette a malapena un piede davanti all'altro, "
1960," volsesi in su i vermigli e in su i gialli fioretti verso me, non altrimenti che vergine che li occhi onesti avvalli","Lei girò lo sguardo verso di me, sui fiori rossi e gialli come una donzella dal portamento regale che abbassava degnamente le palpebre."
1961," e fece i prieghi miei esser contenti, sì appressando sé, che ’l dolce suono veniva a me co’ suoi intendimenti","Si avvicinò alla tal punto da rendere udibile e comprensibile il suo dolce canto, rispondendo così alle mie preghiere."
1962," Tosto che fu là dove l’erbe sono bagnate già da l’onde del bel fiume, di levar li occhi suoi mi fece dono","Appena fu là dove le erbe sono bagnate dalle acque del bel fiume, mi fece il dono di sollevare i suoi occhi"
1963," Non credo che splendesse tanto lume sotto le ciglia a Venere, trafitta dal figlio fuor di tutto suo costume","Non credo che, attraverso le palpebre di Venere, involontariamente trafitta dal figlio Cupido, brillasse una tale luce d'amore."
1964," Ella ridea da l’altra riva dritta, trattando più color con le sue mani, che l’alta terra sanza seme gitta","Lei rise a crepapelle dal lato opposto del fiume, intrecciando con le sue mani variopinte composizioni floreali, che quella cima terrestre offriva senza fertilizzanti."
1965," Tre passi ci facea il fiume lontani",Non più di tre passi ci dividevano dal fiume.
1966," ma Elesponto, là ’ve passò Serse, ancora freno a tutti orgogli umani, ",Il passaggio di Serse attraverso l'Ellesponto è ancora oggi un esempio da ricordare quale ammonimento a tutta l'arroganza umana.
