Original,Translate_es_1
" che quantunque io avea visto davante, di tanta ammirazion non mi sospese, né mi mostrò di Dio tanto sembiante","que todo lo que había visto antes no me infundió tal admiración, ni me mostró jamás semejante semejanza con Dios"
" e quello amor che primo lì discese, cantando ‘Ave, Maria, gratïa plena’, dinanzi a lei le sue ali distese","Y aquel ángel que descendió allí primero, despojó sus alas delante de ella cantando: ""Ave María, llena de gracia."""
" Rispuose a la divina cantilena da tutte parti la beata corte, sì ch’ogne vista sen fé più serena","A aquel canto divino respondió de todas partes aquel tribunal del Paraíso, de tal manera que cada rostro de los bienaventurados se hizo más brillante"
" «O santo padre, che per me comporte l’esser qua giù, lasciando il dolce loco nel qual tu siedi per etterna sorte, ","Padre santo, que para mí soportas estar aquí abajo y dejar el dulce lugar en el que tú te sientas, teniendolo en suerte por la eternidad,"
" qual è quell’ angel che con tanto gioco guarda ne li occhi la nostra regina, innamorato sì che par di foco?»","¿Cuál es ese ángel que mira con tanta alegría en los ojos de nuestra reina, tan enamorado que parece resplandecer como fuego?"
" Così ricorsi ancora a la dottrina di colui ch’abbelliva di Maria, come del sole stella mattutina","Así que volví otra vez a la doctrina de aquel que embellecía a María, como la estrella de la mañana del sol"
 Ed elli a me,Y él a mí.
" «Baldezza e leggiadria quant’ esser puote in angelo e in alma, tutta è in lui","La seguridad y la ligereza, la cantidad que puede haber en un ángel y en un alma humana, está toda en él,"
" e sì volem che sia, perch’ elli è quelli che portò la palma giuso a Maria, ","y nosotros queremos que sea así, porque él es el que llevó la palma hacia abajo a María,"
 quando ’l Figliuol di Dio carcar si volse de la nostra salma,cuando el Hijo de Dios quiso encarnarse en nuestro cuerpo
" Ma vieni omai con li occhi sì com’ io andrò parlando, e nota i gran patrici di questo imperio giustissimo e pio","Pero ahora sígueme con la mirada mientras yo hablo, y observa a las almas más nobles en este Imperio justo y devoto"
" Quei due che seggon là sù più felici per esser propinquissimi ad Agusta, son d’esta rosa quasi due radici","Esos dos que se sientan ahí arriba y son los más felices para ser los más cercanos a la augusta María, son como las dos raíces de esta rosa"
 colui che da sinistra le s’aggiusta è il padre per lo cui ardito gusto l’umana specie tanto amaro gusta,El que está a su izquierda es el padre que se atrevió a probar el fruto prohibido y por el cual la Humanidad soporta tanto mal
 dal destro vedi quel padre vetusto di Santa Chiesa a cui Cristo le chiavi raccomandò di questo fior venusto,A su derecha ves a aquel antiguo padre de la Santa Iglesia a quien Cristo encomendó las llaves simbólicas de esta hermosa flor
" E quei che vide tutti i tempi gravi, pria che morisse, de la bella sposa che s’acquistò con la lancia e coi clavi, siede lungh’ esso, ","Y se sentó junto a él lo que vio antes de morir todos los tiempos negativos, de la hermosa novia que conquistó con la lanza y con los palos,"
" e lungo l’altro posa quel duca sotto cui visse di manna la gente ingrata, mobile e retrosa","Y a lo largo del otro se sienta aquel duque bajo el cual vivió la gente ingrata, voluble y rebelde que se comió de maná"
" Di contr’ a Pietro vedi sedere Anna, tanto contenta di mirar sua figlia, che non move occhio per cantare osanna","Frente a Pedro ves que se sienta san Ana, tan feliz de contemplar a su hija María que no aparta su mirada ni siquiera mientras canta 'sana'"
" e contro al maggior padre di famiglia siede Lucia, che mosse la tua donna quando chinavi, a rovinar, le ciglia","y delante del padre de familia más antiguo se sienta santa Lucía, que impulsó a tu mujer a socorrerte, cuando retrocedías hacia la selva oscura"
" Ma perché ’l tempo fugge che t’assonna, qui farem punto, come buon sartore che com’ elli ha del panno fa la gonna","Pero como el tiempo humano al que estás sujeto huye, nos detendremos aquí, como el buen sastre que produce la vestidura según lo que el paño disponga"
" e drizzeremo li occhi al primo amore, sì che, guardando verso lui, penètri quant’ è possibil per lo suo fulgore","y miraremos al primer amor, para que, mirando hacia Él, puedas entrar en lo que sea posible en su resplandor"
" Veramente, ne forse tu t’arretri movendo l’ali tue, credendo oltrarti, orando grazia conven che s’impetri grazia da quella che puote aiutarti","Sin embargo, para que tal vez no te rindas moviéndote con tus propias fuerzas y creyendo que avanzas, es necesario obtener con una oración la gracia de la que puede ayudarte"
" e tu mi seguirai con l’affezione, sì che dal dicer mio lo cor non parti»","Y tú me seguirás con afecto, para que no apartes tu corazón de mis palabras."
 E cominciò questa santa orazione,Y comenzó a pronunciar esta santa oración
" «Vergine Madre, figlia del tuo figlio, umile e alta più che creatura, termine fisso d’etterno consiglio, ","Vírgen Madre, hija de tu propio Hijo, la más humilde y alta de todas las criaturas, término fijo de la sabiduría divina,"
" tu se’ colei che l’umana natura nobilitasti sì, che ’l suo fattore non disdegnò di farsi sua fattura",Tú eres la que ennobleció a la naturaleza humana hasta tal punto que su Creador no desacreditó ser su criatura
" Nel ventre tuo si raccese l’amore, per lo cui caldo ne l’etterna pace così è germinato questo fiore","En tu vientre se vuelve a encender el amor entre Dios y el hombre, gracias a cuyo ardor en paz eterna ha brotado esta flor"
" Qui se’ a noi meridïana face di caritate, e giuso, intra ’ mortali, se’ di speranza fontana vivace","Aquí para nosotros eres una antorcha brillante de caridad y en la Tierra, entre los mortales, eres una viva fuente de esperanza"
" Donna, se’ tanto grande e tanto vali, che qual vuol grazia e a te non ricorre, sua disïanza vuol volar sanz’ ali","Donna, eres tan grande y tienes tanto valor que, si alguien quiere una gracia y no recurre a tu intercesión, es como si su deseo quisiera volar sin las alas"
" La tua benignità non pur soccorre a chi domanda, ma molte fïate liberamente al dimandar precorre","Tu benevolencia no solo responde a quién la pregunta, sino que muchas veces anticipa espontáneamente la petición"
" In te misericordia, in te pietate, in te magnificenza, in te s’aduna quantunque in creatura è di bontate","En ti hay misericordia, misericordia, liberalidad, en ti se recoge toda la bondad que puede haber en una criatura"
" Or questi, che da l’infima lacuna de l’universo infin qui ha vedute le vite spiritali ad una ad una, ","Ahora este, que desde el fondo del infierno hasta aquí ha visto la condición todas las almas después de la muerte,"
" supplica a te, per grazia, di virtute tanto, che possa con li occhi levarsi più alto verso l’ultima salute","Suplica que le concedas, por tu gracia, esa virtud suficiente para que pueda levantarse más alto, hacia la última salvación"
" E io, che mai per mio veder non arsi più ch’i’ fo per lo suo, tutti miei prieghi ti porgo, ","Y yo, que nunca quise ver a Dios más de lo que anhelaba que él lo viera, te doy todas mis oraciones"
" e priego che non sieno scarsi, perché tu ogne nube li disleghi di sua mortalità co’ prieghi tuoi, ","y ruego que sean suficientes, para que disuelvas en él todo velo de mortalidad con tus oraciones a Dios,"
 sì che ’l sommo piacer li si dispieghi,para que se le muestre la Suprema Bienaventuranza
" Ancor ti priego, regina, che puoi ciò che tu vuoli, che conservi sani, dopo tanto veder, li affetti suoi","También te ruego, oh Reina, que puedas conseguir todo lo que quieras, que conserves sus sentimientos puros después de tal visión"
 Vinca tua guardia i movimenti umani,Tu custodia retenga las pasiones humanas
 vedi Beatrice con quanti beati per li miei prieghi ti chiudon le mani»,Vea a Beatrice y a todos los demás bienaventurados que unen sus manos uniéndose a mi oración
" Li occhi da Dio diletti e venerati, fissi ne l’orator, ne dimostraro quanto i devoti prieghi le son grati","Los ojos amados y venerados por Dios, fijos en los ojos del orador, nos mostraron cuán agradables son sus oraciones devotas"
" indi a l’etterno lume s’addrizzaro, nel qual non si dee creder che s’invii per creatura l’occhio tanto chiaro","Entonces se dirigieron a la luz eterna de Dios, en la cual no hay que creer que ninguna otra criatura, humana o angélica, pueda penetrar la mirada tan claramente"
" E io ch’al fine di tutt’ i disii appropinquava, sì com’ io dovea, l’ardor del desiderio in me finii","Y yo, que me acercaba a la conclusión de todos los deseos, como tenía que hacer, agoté en mí mismo el ardor de mi deseo"
" Bernardo m’accennava, e sorridea, perch’ io guardassi suso",Bernardo me hacía señas y me sonreía para que mirara hacia arriba
 ma io era già per me stesso tal qual ei volea,"Pero yo ya estaba dispuesto a hacerlo por mí mismo, como él quería."
" ché la mia vista, venendo sincera, e più e più intrava per lo raggio de l’alta luce che da sé è vera","En efecto, mi visión, al hacerse más clara, penetraba cada vez más en el radio de la alta luz que es verdadera de sí misma"
" Da quinci innanzi il mio veder fu maggio che ’l parlar mostra, ch’a tal vista cede, e cede la memoria a tanto oltraggio","A partir de ese momento mi visión fue superior a lo que puedo expresar mi lenguaje, que es inferior a lo que vi, así como la memoria es insuficiente para recordar tal exceso"
" Qual è colüi che sognando vede, che dopo ’l sogno la passione impressa rimane, e l’altro a la mente non riede, ","Como lo que ve algo en sueños, y cuando se despierta, le queda la impresión en el alma y no puede recordar nada,"
" cotal son io, ché quasi tutta cessa mia visïone, e ancor mi distilla nel core il dolce che nacque da essa","Así soy yo, ya que casi toda mi visión se ha desvanecido de mi memoria, pero en el corazón todavía está presente la dulzura que nació de ella"
 Così la neve al sol si disigilla,Así que las huellas de la nieve se derriten al sol.
 così al vento ne le foglie levi si perdea la sentenza di Sibilla,"Así el responso de la Sibilla se dispersaba al viento, escrito sobre las hojas ligeras"
" O somma luce che tanto ti levi da’ concetti mortali, a la mia mente ripresta un poco di quel che parevi, ","Oh luz suprema, que te levantas tanto respecto al intelecto humano, trae a mi mente un poco de lo que entonces aparecías,"
" e fa la lingua mia tanto possente, ch’una favilla sol de la tua gloria possa lasciare a la futura gente",Y haces mi lenguaje tan eficaz que puedo dejar a la posteridad una sola chispa de tu gloria
" ché, per tornare alquanto a mia memoria e per sonare un poco in questi versi, più si conceperà di tua vittoria","De hecho, si puedo recordar algo y representarlo un poco en estos versos, podrás entender mejor tu victoria."
" Io credo, per l’acume ch’io soffersi del vivo raggio, ch’i’ sarei smarrito, se li occhi miei da lui fossero aversi","Creo que me habría perdido si mis ojos se hubieran distraído en vivo de la mente divina, debido al resplandor que me impresionó"
