Original,Translate_de_1
" Poscia per indi ond’ era pria venuta, l’aguglia vidi scender giù ne l’arca del carro e lasciar lei di sé pennuta","Nachdem er zugesehen hatte, kehrte der Adler zum Ausgangspunkt zurück und verließ einige seiner Federn auf dem Weg in den Wagen."
" e qual esce di cuor che si rammarca, tal voce uscì del cielo e cotal disse","Wie eine Klage eines trauernden Herzens, so trat eine Stimme aus dem Himmel auf und erklärte."
" «O navicella mia, com’ mal se’ carca»","O mein Schiff, wie unklug du geladen bist!"
" Poi parve a me che la terra s’aprisse tr’ambo le ruote, e vidi uscirne un drago che per lo carro sù la coda fisse","Danach spürte ich, wie sich die Erde zwischen den beiden Rädern aufteilte und einen Drachen hervorbrachte, der mit dem Schwanz in die Kutsche sickerte."
" e come vespa che ritragge l’ago, a sé traendo la coda maligna, trasse del fondo, e gissen vago vago","Wie eine Wespe, die den Stachel zermalmt, stürzte der Drache mit dem bösen Schwanz zusammen, zog ein Stück vom Boden der Kutsche ab und kroch dann ab."
" Quel che rimase, come da gramigna vivace terra, da la piuma, offerta forse con intenzion sana e benigna, ","Was von dem Wagen übrig blieb, das eine und das andere Rad und das Steuer, war wie ein gepflügtes Feld, das von Unkraut erstickt wurde."
" si ricoperse, e funne ricoperta e l’una e l’altra rota e ’l temo, in tanto che più tiene un sospir la bocca aperta","Er kleidete sich mit Federn, die vielleicht in einer kürzeren Zeit als zum Ausatmen nötig mit guten Absichten angeboten worden waren."
" Trasformato così ’l dificio santo mise fuor teste per le parti sue, tre sovra ’l temo e una in ciascun canto",.Der heilige Wagen warf Köpfe aus jedem seiner vier Enden heraus: drei auf dem Ruder und einer für jeden Winkel.
" Le prime eran cornute come bue, ma le quattro un sol corno avean per fronte","Die ersten drei waren mit zwei Hörnern ausgestattet, wie ein Ochse, während die anderen vier nur eins auf der Stirn hatten."
 simile mostro visto ancor non fue,Man hatte noch nie so etwas wie dieses Monster gesehen.
" Sicura, quasi rocca in alto monte, seder sovresso una puttana sciolta m’apparve con le ciglia intorno pronte","Es schien, als ob eine freche, sichere Straßenfrau wie eine Festung an der Spitze einer Höhe darauf saß und ihre Augen aufreizend machte."
" e come perché non li fosse tolta, vidi di costa a lei dritto un gigante","Seine GöttlichkeitUnd neben ihr war ein Riese, als wäre er entschlossen, seine Majestät nicht aufzugeben."
 e basciavansi insieme alcuna volta,Tagsüber tauschten sie jeden Tag mehrmals Küsse.
" Ma perché l’occhio cupido e vagante a me rivolse, quel feroce drudo la flagellò dal capo infin le piante","Nachdem mich die Prostituierte mit Begierde gefickt hatte, schlug ihr gewalttätiger Liebhaber sie von Kopf bis Fuß."
" poi, di sospetto pieno e d’ira crudo, disciolse il mostro, e trassel per la selva, ","Mit einem tief verdächtigen und wütenden Gesichtsausdruck zog er das Monster aus dem Stamm und hob es auf, um es in den Wald zu holen."
 tanto che sol di lei mi fece scudo a la puttana e a la nova belva,"Er hielt mich davon ab, die Prostituierte zu sehen, und das neue Tier war nur das."
" ‘Deus, venerunt gentes’, ","Ach, die Heiden sind gekommen."
" alternando or tre or quattro dolce salmodia, le donne incominciaro, e lagrimando","Die Lippen klangen anfangs drei Frauen in Harmonie, dann antworteten vier von ihnen mit einem liebevollen Gesang; sie mischten Tränen in die Melodien ihrer Stimmen."
" e Bëatrice, sospirosa e pia, quelle ascoltava sì fatta, che poco più a la croce si cambiò Maria","Beatrice hörte Maria mit einer Hingabe an, die sich ähnlich wie die Füße des Kreuzes versinnbildlichte. Sie seufzte tief."
" Ma poi che l’altre vergini dier loco a lei di dir, levata dritta in pè, rispuose, colorata come foco","Nachdem die anderen Frauen das Lager aufgegeben und Platz zum Reden gemacht hatten, stand sie mit empörter Luft auf und antwortete."
" ‘Modicum, et non videbitis me","""Ihr werdet bald den letzten Blick auf mich sehen."
" et iterum, sorelle mie dilette, modicum, et vos videbitis me’","Ich werde Sie bald wiedersehen, meine lieben Schwestern."
" Poi le si mise innanzi tutte e sette, e dopo sé, solo accennando, mosse me e la donna e ’l savio che ristette","Er befahl ihr vor sich hin und tat eine Geste für Matelda und den weisen Mann, der sie begleitete, um hinter ihnen fortzufahren."
 Così sen giva,So ging es weiter.
" e non credo che fosse lo decimo suo passo in terra posto, quando con li occhi li occhi mi percosse","Und ich war noch nicht fertig, seine Schritte zu zählen, als er mich mit seinen Augen anstarrte."
 e con tranquillo aspetto ,mit einer Sicherheitsluft
" «Vien più tosto», mi disse, «tanto che, s’io parlo teco, ad ascoltarmi tu sie ben disposto»","""Beeil dich, so dass du bereit bist, zu hören, was ich dir zu sagen habe,"" sagte er zu mir."
" Sì com’ io fui, com’ io dovëa, seco, dissemi","Als ich mich wie geplant näherte, sagte er zu mir."
" «Frate, perché non t’attenti a domandarmi omai venendo meco?»","Warum stellst du mir nicht ein paar Fragen, während wir zusammen gehen, Bruder?"
" Come a color che troppo reverenti dinanzi a suo maggior parlando sono, che non traggon la voce viva ai denti, ","Wie diejenigen, die zu viel Ehrfurcht vor einem Vorgesetzten haben, neigen sie dazu, mit wenig Sicherheit und Überzeugung zu sprechen."
" avvenne a me, che sanza intero suono incominciai",Ich flüsterte.
" «Madonna, mia bisogna voi conoscete, e ciò ch’ad essa è buono»","Ma'am, Sie wissen von meinen Wünschen und von dem, was angemessen ist, um sie zu erfüllen."
 Ed ella a me,Sie wandten sich an mich.
" «Da tema e da vergogna voglio che tu omai ti disviluppe, sì che non parli più com’ om che sogna","Ich hoffe, dass du jetzt die Angst und die Peinlichkeit aufgibst, damit du klar reden kannst."
" Sappi che ’l vaso che ’l serpente ruppe, fu e non è","Die Vase, die die Schlange zerschmetterte, war, als wäre sie verschwunden."
" ma chi n’ha colpa, creda che vendetta di Dio non teme suppe","Wer diese Schuld begangen hat, muß sich bewußt sein, daß Gottes Strafe unerbittlich sein wird."
" Non sarà tutto tempo sanza reda l’aguglia che lasciò le penne al carro, per che divenne mostro e poscia preda","Die Nachkommen des Adlers, der seine Federn im Wagen zurückließ und ihn in ein Monster verwandelte, von dem der Riese sich dann ernährte, waren nicht dazu bestimmt, für immer zu verschwinden."
" ch’io veggio certamente, e però il narro, a darne tempo già stelle propinque, secure d’ogn’ intoppo e d’ogne sbarro, ","Ich behaupte mit Sicherheit, dass eine Konstellation nahe ist, ohne irgendwelche Hindernisse zu überwinden oder behindert zu werden."
" nel quale un cinquecento diece e cinque, messo di Dio, anciderà la fuia con quel gigante che con lei delinque","Das wird der Welt eine Zeit geben, in der ein 505, göttlicher Abgesandter die Handelstätigkeit der Prostituierten und ihres riesigen Verbündeten einstellen wird."
" E forse che la mia narrazion buia, qual Temi e Sfinge, men ti persuade, perch’ a lor modo lo ’ntelletto attuia","Meine Geschichte von dunklen Farben, ähnlich der von Temi oder Sphinx, könnte frustrierend für dich sein, weil sie die komplizierte Seite von Dingen wie ihnen zeigt."
" ma tosto fier li fatti le Naiade, che solveranno questo enigma forte sanza danno di pecore o di biade","Bald werden die Najaden diese komplizierte Unwissenheit lösen, ohne den Hirten oder dem Vieh Leid zuzufügen."
 Tu nota,"Darüber, was ich sage, merke auf, was ich sage."
" e sì come da me son porte, così queste parole segna a’ vivi del viver ch’è un correre a la morte","die auf der Erde leben, die dem Tod hingegeben sind, diese Worte hören, die ich euch jetzt rede."
" E aggi a mente, quando tu le scrivi, di non celar qual hai vista la pianta ch’è or due volte dirubata quivi","Denk daran, wenn du ihr schreibst, wie du die Pflanze erwähnt hast, die hier zwei Ernten unterworfen war."
" Qualunque ruba quella o quella schianta, con bestemmia di fatto offende a Dio, che solo a l’uso suo la creò santa","Jeder, der sich erlaubt, diese Pflanze zu subtrahieren oder zu beschädigen, begeht eine Obszönität gegenüber Gott, der sie nur dazu bestimmt hat, Seine Ziele zu verfolgen."
" Per morder quella, in pena e in disio cinquemilia anni e più l’anima prima bramò colui che ’l morso in sé punio","Seitdem der erste Mensch seine Früchte gekostet hatte, vergingen fünftausend Jahre Begierde und Sühne, bis der, der für diese Schuld mit dem Tod bezahlte, erlöst wurde."
" Dorme lo ’ngegno tuo, se non estima per singular cagione esser eccelsa lei tanto e sì travolta ne la cima","Dein Verstand verirrt sich, wenn er nicht merkt, dass es einen außergewöhnlichen Grund gibt, warum die Pflanze so hoch und umgekehrt ist."
" E se stati non fossero acqua d’Elsa li pensier vani intorno a la tua mente, ","Wenn die sinnlosen Gedanken, die in deinem Sinn schweben, nicht so hart gewesen wären wie die Wasser des Elsa,"
" e ’l piacer loro un Piramo a la gelsa, per tante circostanze solamente la giustizia di Dio, ne l’interdetto, conosceresti a l’arbor moralmente","Wenn es nicht um die eigene Liebe der Pyramen ginge, die deinen Verstand wie ein Blatt auf dem Maulbeerbaum verdunkelte, hättest du erkannt, dass Gottes Gerechtigkeit durch den Baum und das Verbot, seine Früchte zu essen, symbolisiert wird."
" Ma perch’ io veggio te ne lo ’ntelletto fatto di pietra e, impetrato, tinto, ","Denn mir ist klar, dass deine Intelligenz wie gelähmt ist und dass deine kognitiven Fähigkeiten begrenzt sind."
" sì che t’abbaglia il lume del mio detto, voglio anco, e se non scritto, almen dipinto, che ’l te ne porti dentro a te per quello che si reca il bordon di palma cinto»","Ich möchte, dass du daran denkst, was ich dir gesagt habe, so wie ein Pilger eine Palme auf seinem Stock aufbewahrt, wenn auch nicht unbedingt genau. Mein Wortlicht kann dich geblendet haben."
 E io,"Ich habe getan, was ich getan habe."
" «Sì come cera da suggello, che la figura impressa non trasmuta, segnato è or da voi lo mio cervello","Mein Verstand ist jetzt unauslöschlich mit euch eingeprägt, wie das Wachs durch das Siegel gekennzeichnet wird, so dass es seine Form nicht verliert."
" Ma perché tanto sovra mia veduta vostra parola disïata vola, che più la perde quanto più s’aiuta?»","Warum ist Ihr von mir gewünschtes Wort so hoch über meiner intellektuellen Fähigkeit, dass ich es je besser verstehe, desto weniger verstehe ich, was es bedeutet?"
" «Perché conoschi»,","Du bist etwas Besonderes, damit du weißt, wie wichtig du bist."
"  disse, ",Moesponemo
"  «quella scuola c’hai seguitata, e veggi sua dottrina come può seguitar la mia parola","Die Schule, die du besucht hast, muss erkennen, dass ihre Lehren nicht ausreichen, um meine Meinung zu vertreten."
" e veggi vostra via da la divina distar cotanto, quanto si discorda da terra il ciel che più alto festina»","Um zu erkennen, wie weit die menschliche Weisheit von der göttlichen Weisheit entfernt ist, sollte man wissen, dass es einen Abgrund zwischen Erde und Himmel gibt."
 Ond’ io rispuosi lei,Da antwortete ich.
" «Non mi ricorda ch’i’ stranïasse me già mai da voi, né honne coscïenza che rimorda»","Ich bereue es nicht, dass ich mich nie von euch entfernt habe, und ich erinnere mich auch nicht daran."
" «E se tu ricordar non te ne puoi», ","Schreib es auf, wenn du dich nicht erinnern kannst, nimm dir einen Moment, um es zu notieren."
" sorridendo rispuose, ",Er lächelte als Antwort.
 «or ti rammenta come bevesti di Letè ancoi,"Denk daran, wie du heute das Lete-Wasser getrunken hast."
" e se dal fummo foco s’argomenta, cotesta oblivïon chiaro conchiude colpa ne la tua voglia altrove attenta","und wie der Rauch ein eindeutiges Zeichen des Feuers ist, so ist diese Ablenkung der entscheidende Beweis deiner Schuld, wenn du deine Aufmerksamkeit anderswo gerichtet hast."
" Veramente oramai saranno nude le mie parole, quanto converrassi quelle scovrire a la tua vista rude»","Von hier aus werde ich versuchen, mich so einfach wie möglich auszudrücken, damit auch dein Verstand mich verstehen kann."
" E più corusco e con più lenti passi teneva il sole il cerchio di merigge, che qua e là, come li aspetti, fassi, quando s’affisser, ","Der Meridian, dessen Bezugspunkt je nach Perspektive unterschiedlich ist, wurde von der helleren Sonne beleuchtet und ging langsam voran."
" sì come s’affigge chi va dinanzi a gente per iscorta se trova novitate o sue vestigge, ","Wer hat die Rolle des Fahrens übernommen und findet eine neue Straße oder folgt unerwarteten Spuren, wie kann er sein Rennen unterbrechen?"
" le sette donne al fin d’un’ombra smorta, qual sotto foglie verdi e rami nigri sovra suoi freddi rivi l’alpe porta","Die sieben Frauen hielten an einer Lichtung mit einem weichen Schatten, ähnlich der unter den pulsierenden Blättern und den dunklen Zweigen der Berge in der Nähe der alten Flüsse."
" Dinanzi ad esse Ëufratès e Tigri veder mi parve uscir d’una fontana, e, quasi amici, dipartirsi pigri","Die Frauen zu sehen erinnerte mich an die Verbindung der Flüsse Tigris und Euphrat, die wie zwei Freunde aus derselben Quelle strömten, bevor sie sich trennten."
" «O luce, o gloria de la gente umana, che acqua è questa che qui si dispiega da un principio e sé da sé lontana?»",Wie können diese beiden Flüsse von der gleichen Stelle aus eins entweichen und dann auf getrennten Wegen voneinander abweichen?
 Per cotal priego detto mi fu,Auf meine Frage wurde mir eine Antwort gegeben
 «Priega Matelda che ’l ti dica»,"Bitte Matelda, es dir zu erklären."
" E qui rispuose, come fa chi da colpa si dislega, la bella donna","An dieser Stelle antwortete die schöne Frau mit reumütiger Stimme, als daß sie sich für einige ihrer Fehler entschuldige."
 «Questo e altre cose dette li son per me,Ich habe ihm dieses Thema und andere bereits erläutert.
 e son sicura che l’acqua di Letè non gliel nascose»,"Ich bin überzeugt, dass die Erinnerung nicht von ihm wegen des Lete-Wassers gelöscht wurde."
 E Bëatrice,"Sie ist weg, Beatrice hat den Platz verlassen."
