id,Original,Translate
2161," Sì tosto come in su la soglia fui di mia seconda etade e mutai vita, questi si tolse a me, e diessi altrui","Ma non appena io fui sulla soglia della mia giovinezza e cambiai vita , questi tradì la mia memoria e si diede ad altre donne"
2162," Quando di carne a spirto era salita, e bellezza e virtù cresciuta m’era, fu’ io a lui men cara e men gradita","Quando mi ero trasformata da carne a spirito e la mia bellezza e virtù erano accresciute, io gli fui meno cara e meno gradita"
2163," e volse i passi suoi per via non vera, imagini di ben seguendo false, che nulla promession rendono intera","e rivolse i suoi passi per una via fallace, seguendo false immagini di bene, che non mantengono nessuna promessa fatta"
2164," Né l’impetrare ispirazion mi valse, con le quali e in sogno e altrimenti lo rivocai","Non mi servì ottenere dal Cielo buona ispirazione, con cui lo richiamai in sogno e in altro modo"
2165," sì poco a lui ne calse"," a lui importò così poco"
2166," Tanto giù cadde, che tutti argomenti a la salute sua eran già corti, fuor che mostrarli le perdute genti","Cadde tanto in basso, che ormai ogni mezzo per salvarlo era inefficace, salvo che mostrargli le genti perdute "
2167," Per questo visitai l’uscio d’i morti, e a colui che l’ha qua sù condotto, li prieghi miei, piangendo, furon porti","Per questo visitai la soglia dell'Inferno  e rivolsi, piangendo, le mie preghiere a colui  che l'ha portato fin quassù"
2168," Alto fato di Dio sarebbe rotto, se Letè si passasse e tal vivanda fosse gustata sanza alcuno scotto di pentimento che lagrime spanda»",L'alta volontà di Dio sarebbe infranta se Dante superasse il Lete e gustasse una tale vivanda  senza provare un pentimento tale da fargli versare lacrime»
2170," «O tu che se’ di là dal fiume sacro», "," «O tu che sei al di là del fiume sacro, "
2171," volgendo suo parlare a me per punta, che pur per taglio m’era paruto acro, ricominciò, seguendo sanza cunta, ","rivolgendo direttamente a me le sue parole che, anche indirettamente, mi erano sembrate aspre, ricominciò a parlare senza frapporre indugio"
2172," «dì, dì se questo è vero"," dimmi, dimmi se questo è vero"
2173," a tanta accusa tua confession conviene esser congiunta»"," a una tale accusa è necessario che sia unita la tua confessione»"
2174," Era la mia virtù tanto confusa, che la voce si mosse, e pria si spense che da li organi suoi fosse dischiusa","La mia virtù era così confusa che la mia voce si mosse, e si fermò prima che fosse emessa dagli organi preposti alla parola"
2175," Poco sofferse","Lei pazientò un poco, "
2176," poi disse",poi disse
2177," «Che pense? Rispondi a me"," «Cosa pensi? Rispondimi, "
2178," ché le memorie triste in te non sono ancor da l’acqua offense»"," poiché il ricordo del peccato non è stato ancora cancellato in te dall'acqua del Lete»"
2179," Confusione e paura insieme miste mi pinsero un tal «sì» fuor de la bocca, al quale intender fuor mestier le viste","La confusione e la paura, mescolate insieme, mi spinsero fuori dalla bocca un «sì» così debole che, per capirlo, fu necessaria la vista e non l'udito"
2180," Come balestro frange, quando scocca da troppa tesa, la sua corda e l’arco, ","Come una balestra spezza la corda e l'arco, quando scocca una freccia con eccessiva tensione, "
2181," e con men foga l’asta il segno tocca, sì scoppia’ io sottesso grave carco, fuori sgorgando lagrime e sospiri, e la voce allentò per lo suo varco","e il dardo arriva a bersaglio con poca forza, così io scoppiai sotto il peso dell'angoscia e buttai fuori lacrime e sospiri, e la voce fu emessa con minore vigoria"
2182," Ond’ ella a me",Allora lei mi disse
2183," «Per entro i mie’ disiri, che ti menavano ad amar lo bene di là dal qual non è a che s’aspiri, "," «Seguendo il desiderio che ti ispiravo e che ti spingeva ad amare il bene, oltre il quale non c'è nulla a cui aspirare, "
2184," quai fossi attraversati o quai catene trovasti, per che del passare innanzi dovessiti così spogliar la spene?"," quali fossati posti di traverso o quali catene trovasti, per cui dovessi lasciare la speranza di oltrepassarli?"
2185," E quali agevolezze o quali avanzi ne la fronte de li altri si mostraro, per che dovessi lor passeggiare anzi?»"," E quali facilità, quali vantaggi ti si mostrarono nell'aspetto degli altri beni, per cui dovessi vagheggiarli?»"
2186," Dopo la tratta d’un sospiro amaro, a pena ebbi la voce che rispuose, e le labbra a fatica la formaro"," Dopo aver tratto un amaro sospiro, a malapena trovai la voce per rispondere e le labbra parlarono a fatica"
2187," Piangendo dissi",Dissi piangendo
2188," «Le presenti cose col falso lor piacer volser miei passi, tosto che ’l vostro viso si nascose»"," «I beni che avevo di fronte, col loro aspetto piacevole, distolsero i miei passi non appena il vostro viso fu nascosto a me »"
2189," Ed ella",E lei
2190," «Se tacessi o se negassi ciò che confessi, non fora men nota la colpa tua"," «Se anche tu tacessi o negassi ciò che confessi, la tua colpa non sarebbe meno evidente"
2191," da tal giudice sassi"," la apprendo da un giudice così infallibile"
2192," Ma quando scoppia de la propria gota l’accusa del peccato, in nostra corte rivolge sé contra ’l taglio la rota"," Ma quando l'accusa del peccato viene pronunciata da chi l'ha commesso, nel nostro tribunale la mola rivolge se stessa contro il taglio "
2193," Tuttavia, perché mo vergogna porte del tuo errore, e perché altra volta, udendo le serene, sie più forte, pon giù il seme del piangere e ascolta","Tuttavia, perché tu ti vergogni meno del tuo errore e perché un'altra volta tu sia più forte ascoltando le sirene, cessa la ragione del tuo pianto e ascolta"
2194," sì udirai come in contraria parte mover dovieti mia carne sepolta"," così sentirai come la mia morte terrena avrebbe dovuto condurti su una strada opposta a quella che hai seguito"
2195," Mai non t’appresentò natura o arte piacer, quanto le belle membra in ch’io rinchiusa fui, e che so’ ’n terra sparte","La natura o l'arte non ti mostrò mai una bellezza paragonabile a quella del corpo mortale in cui io fui rinchiusa, e che ora è sparso sottoterra"
2196," e se ’l sommo piacer sì ti fallio per la mia morte, qual cosa mortale dovea poi trarre te nel suo disio? ","e se quella meravigliosa bellezza ti venne meno con la mia morte, quale altra cosa terrena poteva poi suscitare il tuo desiderio?"
2197," Ben ti dovevi, per lo primo strale de le cose fallaci, levar suso di retro a me che non era più tale","Avresti dovuto, dopo quella prima delusione dei beni fugaci, sollevarti in alto dietro a me che non ero più terrena e passeggera"
2198," Non ti dovea gravar le penne in giuso, ad aspettar più colpo, o pargoletta o altra novità con sì breve uso","Non avrebbe dovuto farti volare in basso, aspettando altri colpi della sorte, una giovane donna o un altro bene terreno vano e effimero"
2199," Novo augelletto due o tre aspetta",Un giovane uccellino aspetta due o tre colpi
2200," ma dinanzi da li occhi d’i pennuti rete si spiega indarno o si saetta»"," ma di fronte ai volatili adulti il cacciatore dispiega le reti o scaglia le frecce invano»"
2201," Quali fanciulli, vergognando, muti con li occhi a terra stannosi, ascoltando e sé riconoscendo e ripentuti, tal mi stav’ io","Come i ragazzi, vergognandosi, se ne stanno muti con gli occhi a terra, ascoltando e ammettendo la propria colpa, pentiti, così stavo io"
2202," ed ella disse"," e lei disse"
2203," «Quando per udir se’ dolente, alza la barba, e prenderai più doglia riguardando»"," «Poiché ascoltando le mie parole provi dolore, alza la barba  e ne proverai di più guardandomi»"
2204," Con men di resistenza si dibarba robusto cerro, o vero al nostral vento o vero a quel de la terra di Iarba, ch’io non levai al suo comando il mento",Un robusto cerro  è sradicato da un vento della nostra terra o da quello che soffia dall'Africa  con minore resistenza di quanto io non sollevai il mento al suo comando
2205," e quando per la barba il viso chiese, ben conobbi il velen de l’argomento"," e quando mi ordinò di alzare il viso con la parola «barba», compresi subito il suo amaro rimprovero"
2206," E come la mia faccia si distese, posarsi quelle prime creature da loro aspersïon l’occhio comprese","E non appena io sollevai il viso, l'occhio capì che gli angeli avevano cessato di spargere i fiori"
2207," e le mie luci, ancor poco sicure, vider Beatrice volta in su la fiera ch’è sola una persona in due nature","e i miei occhi, ancora poco sicuri, videro Beatrice rivolta alla fiera  che è una sola persona con due nature"
2208," Sotto ’l suo velo e oltre la rivera vincer pariemi più sé stessa antica, vincer che l’altre qui, quand’ ella c’era","Anche se era velata e al di là del fiume, pure mi sembrava superare in bellezza lei stessa da viva, più di quanto lei, da viva, superasse tutte le altre donne"
2209," Di penter sì mi punse ivi l’ortica, che di tutte altre cose qual mi torse più nel suo amor, più mi si fé nemica","L'ortica del pentimento mi punse a tal punto, che, rispetto a tutte le altre cose, quella che più mi distolse dall'amore per Beatrice mi si fece più odiosa"
2210," Tanta riconoscenza il cor mi morse, ch’io caddi vinto",Questo riconoscimento mi colpì il cuore a tal punto che caddi svenuto
2211," e quale allora femmi, salsi colei che la cagion mi porse"," e come divenni allora, lo sa colei  che me ne fornì la causa "
2212," Poi, quando il cor virtù di fuor rendemmi, la donna ch’io avea trovata sola sopra me vidi, e dicea","Poi, quando il cuore mi restituì la forza vitale nelle membra esterne , vidi la donna  che avevo incontrato da sola stare sopra di me, dicendo"
2213," «Tiemmi, tiemmi»"," «Aggrappati a me»"
2214," Tratto m’avea nel fiume infin la gola, e tirandosi me dietro sen giva sovresso l’acqua lieve come scola","Mi aveva immerso nel fiume sino alla gola, e tirandosi dietro me se ne andava sull'acqua, scivolando leggera come una gondola"
2215," Quando fui presso a la beata riva, ‘Asperges me’ sì dolcemente udissi, che nol so rimembrar, non ch’io lo scriva","Quando fui vicino alla sponda opposta, sentii gli angeli cantare 'Mi aspergerai' con tale dolcezza che non solo non so descriverlo, ma neppure me lo ricordo"
2216," La bella donna ne le braccia aprissi","La bella donna aprì le braccia, "
2217," abbracciommi la testa e mi sommerse ove convenne ch’io l’acqua inghiottissi",mi abbracciò la testa e mi immerse al punto da costringermi a inghiottire l'acqua
2218," Indi mi tolse, e bagnato m’offerse dentro a la danza de le quattro belle","Poi mi tirò fuori e mi affidò, bagnato, alla danza delle quattro donne, "
2219," e ciascuna del braccio mi coperse",e ognuna mi coprì col suo braccio
2220," «Noi siam qui ninfe e nel ciel siamo stelle",«Noi qui siamo ninfe e in cielo siamo stelle
2221," pria che Beatrice discendesse al mondo, fummo ordinate a lei per sue ancelle"," prima che Beatrice venisse al mondo, fummo create come sue ancelle"
2222," Merrenti a li occhi suoi",Ti condurremo ai suoi occhi
2223," ma nel giocondo lume ch’è dentro aguzzeranno i tuoi le tre di là, che miran più profondo»"," ma saranno le altre tre donne ad aguzzare i tuoi occhi perché tu possa osservare il lume che c'è al loro interno, poiché esse hanno la vista più profonda»"
2224," Così cantando cominciaro",Così iniziarono a cantare
2225," e poi al petto del grifon seco menarmi, ove Beatrice stava volta a noi"," e poi mi portarono con sé al petto del grifone, dove Beatrice stava rivolta verso di noi"
2226," Disser",Dissero
2227," «Fa che le viste non risparmi"," «Guarda i suoi occhi senza risparmiarti"
2228," posto t’avem dinanzi a li smeraldi ond’ Amor già ti trasse le sue armi»"," ti abbiamo posto davanti agli smeraldi  da cui Amore ti lanciò i suoi dardi che ti fecero innamorare"
2229," Mille disiri più che fiamma caldi strinsermi li occhi a li occhi rilucenti, che pur sopra ’l grifone stavan saldi","Mille desideri, più caldi della fiamma, strinsero i miei occhi agli occhi splendenti di Beatrice, che erano fissi sul grifone."
