Original,Translate_es_1
 «Noi siamo usciti fore del maggior corpo al ciel ch’è pura luce,Nosotros nos hemos movido más allá del cielo iluminado por la luz divina.
" luce intellettüal, piena d’amore","Una mente iluminada, llena de amor."
" amor di vero ben, pien di letizia",Un amor que causa gran alegría y trae verdadero bienestar.
 letizia che trascende ogne dolzore,una alegría tan dulce que no se puede superar.
" Qui vederai l’una e l’altra milizia di paradiso, e l’una in quelli aspetti che tu vedrai a l’ultima giustizia»",Aquí descubrirás los dos ejércitos celestiales y una de ellas aparecerá como la que serás testigo el día del Juicio.
" Come sùbito lampo che discetti li spiriti visivi, sì che priva da l’atto l’occhio di più forti obietti, ","Como un destello cegador que impide la capacidad visual, por lo que el ojo no es capaz de percibir otros elementos."
" così mi circunfulse luce viva, e lasciommi fasciato di tal velo del suo fulgor, che nulla m’appariva","Me envolvió el resplandor de una luz intensa, que me rodeó con tanta luminosidad que me impidió ver cualquier otra cosa."
" «Sempre l’amor che queta questo cielo accoglie in sé con sì fatta salute, per far disposto a sua fiamma il candelo»","Que el amor que impregna este Cielo reciba siempre al alma que entra con saludo, para encender la vela a su luminosidad."
" Non fur più tosto dentro a me venute queste parole brievi, ch’io compresi me sormontar di sopr’ a mia virtute",No había pasado mucho tiempo desde que escuché estas breves palabras que me di cuenta de que había ido más allá de mis habilidades innatas.
" e di novella vista mi raccesi tale, che nulla luce è tanto mera, che li occhi miei non si fosser difesi","Después de adquirir una nueva visión, no había ningún resplandor tan brillante que deslumbrara mis ojos."
" e vidi lume in forma di rivera fulvido di fulgore, intra due rive dipinte di mirabil primavera","En medio de dos orillas embellecidas por hermosas flores primaverales, pasados una luz del resplandor rojo reverberando en forma de río."
" Di tal fiumana uscian faville vive, e d’ogne parte si mettien ne’ fiori, quasi rubin che oro circunscrive",Las chispas deslumbrantes del río se extendían sobre todas las plantas como si rubíes hubieran sido adornados con una joya preciosa.
" poi, come inebrïate da li odori, riprofondavan sé nel miro gurge, ","Así que, como si estuvieran envueltos en perfume, se sumergían en el maravilloso gorgo."
" e s’una intrava, un’altra n’uscia fori","Se iba una, entraba otra."
" «L’alto disio che mo t’infiamma e urge, d’aver notizia di ciò che tu vei, tanto mi piace più quanto più turge","El asombroso deseo que te anima y empuja, es decir, descubrir lo que tienes delante de ti, me hace feliz cuanto más suscita en ti maravilla."
 ma di quest’ acqua convien che tu bei prima che tanta sete in te si sazi»,Aún tienes que beber de esta agua antes de que tu sed se haya calmado.
 così mi disse il sol de li occhi miei,"Beatrice, el rayo de luz de mis ojos, me dijo eso"
 Anche soggiunse,"Además, dijo otra vez."
 «Il fiume e li topazi ch’entrano ed escono e ’l rider de l’erbe son di lor vero umbriferi prefazi,"El hipoglosso y los topacios navegar adentro, hacia fuera y alrededor posiblemente perceptibles por un común oír sonidos invisibles de auroras ilimitadas por los pétalos flotantes."
 Non che da sé sian queste cose acerbe,Estas cosas no son necesariamente imperfectas.
" ma è difetto da la parte tua, che non hai viste ancor tanto superbe»","Todavía no tienes el ojo entrenado para ver esas cosas, es una falta de tu parte."
" Non è fantin che sì sùbito rua col volto verso il latte, se si svegli molto tardato da l’usanza sua, ","El niño, al despertarse tarde, no se precipita hacia la leche."
" come fec’ io, per far migliori spegli ancor de li occhi, chinandomi a l’onda che si deriva perché vi s’immegli","He inclinado mi mirada hacia el río en busca de mejorar aún más la apariencia de mis ojos, como ya había hecho."
" e sì come di lei bevve la gronda de le palpebre mie, così mi parve di sua lunghezza divenuta tonda","Tan pronto como mi visión agarró la visión, me pareció que el gran río había tomado una forma circular."
" Poi, come gente stata sotto larve, che pare altro che prima, se si sveste la sembianza non süa in che disparve, ","Como usando máscaras, la gente se revela por la apariencia que habían tomado antes, mostrándose de una manera diferente."
" così mi si cambiaro in maggior feste li fiori e le faville, sì ch’io vidi ambo le corti del ciel manifeste","En un instante, vi con mis ojos resplandecer imágenes brillantes de alegría y felicidad, permitiéndome contemplar mejor las bellezas del alto firmamento."
" O isplendor di Dio, per cu’ io vidi l’alto trïunfo del regno verace, dammi virtù a dir com’ ïo il vidi","Gracias a la Majestad Divina, cuyo esplendor me permitió contemplar la magnificencia de la verdadera realeza, concedió benigno a mí la virtud indispensable para comunicar mi visión."
 Lume è là sù che visibile face lo creatore a quella creatura che solo in lui vedere ha la sua pace,"En el Empireo por encima, hay una luz que ofrece la visión del Creador a cualquier criatura que desea encontrar su paz a través de este encuentro."
" E’ si distende in circular figura, in tanto che la sua circunferenza sarebbe al sol troppo larga cintura",La luminosidad se amplía a formar una gran circunferencia que es mucho más extensa que la del Sol y el Cielo.
" Fassi di raggio tutta sua parvenza reflesso al sommo del mobile primo, che prende quindi vivere e potenza","Todo en nuestra existencia está gobernado por el primer móvil, una superficie cóncava que irradia luz y produce su movimiento y energía."
" E come clivo in acqua di suo imo si specchia, quasi per vedersi addorno, quando è nel verde e ne’ fioretti opimo, ","Como una montaña refleja su imagen en la superficie del agua en sus laderas, como para admirar los colores brillantes y exuberantes de las hierbas verdes y de las flores en flor."
" sì, soprastando al lume intorno intorno, vidi specchiarsi in più di mille soglie quanto di noi là sù fatto ha ritorno","Al observar la luz a mi alrededor, pude ver a las almas beatíficas reflexionándose en mil escalones simbólicos que habían regresado al paraíso."
" E se l’infimo grado in sé raccoglie sì grande lume, quanta è la larghezza di questa rosa ne l’estreme foglie","Si el escalón más bajo emana una luminosidad tan amplia, lo magnífica que debe ser esta rosa en sus pétalos más amplios."
" La vista mia ne l’ampio e ne l’altezza non si smarriva, ma tutto prendeva il quanto e ’l quale di quella allegrezza","A pesar de la inmensidad y la altitud de la rosa, mi vista no estaba perdida; podía distinguir completamente el número y el esplendor de esa alegría."
" Presso e lontano, lì, né pon né leva",Estar cerca o lejos no hace ninguna diferencia.
" ché dove Dio sanza mezzo governa, la legge natural nulla rileva","Donde Dios gobierna personalmente, las leyes naturales se vuelven secundarias."
" Nel giallo de la rosa sempiterna, che si digrada e dilata e redole odor di lode al sol che sempre verna, qual è colui che tace e dicer vole, mi trasse Bëatrice, e disse",":Mientras yo no podía encontrar las palabras, Beatrice me llevó al centro de una rosa eterna, que colgaba abundantemente hacia abajo y emanaba un aroma celestial al sol que siempre hace revivir la primavera. Con voz amable me dijo:"
 «Mira quanto è ’l convento de le bianche stole,Evalúe la amplitud del consejo de sillas blancas
 Vedi nostra città quant’ ella gira,?Mira lo grande que es nuestra ciudad?
" vedi li nostri scanni sì ripieni, che poca gente più ci si disira","Vemos nuestros asientos casi ocupados, con pocos que aún no han sido tomados."
" E ’n quel gran seggio a che tu li occhi tieni per la corona che già v’è sù posta, ","Concéntrate en esa magnífica sesión, la corona de arriba es el centro de atención."
" prima che tu a queste nozze ceni, sederà l’alma, che fia giù agosta, de l’alto Arrigo, ch’a drizzare Italia verrà in prima ch’ella sia disposta","Antes de que se celebren estas bodas, el alma de Arrigo iluminará la sala, ya que él será destinado a convertirse en Emperador en la Tierra y guiará a nuestro orgulloso pueblo antes de que esté listo para abrazarlo."
 La cieca cupidigia che v’ammalia simili fatti v’ha al fantolino che muor per fame e caccia via la balia,"La ansia insaciable que os ha fascinado os ha hecho semejantes al niño hambriento, pero, sin embargo, despidió a la nodriza."
" E fia prefetto nel foro divino allora tal, che palese e coverto non anderà con lui per un cammino","Será una persona con grandes habilidades que no estará limitada a un solo método de acción, sino que podrá actuar de manera diferente, tanto pública como privada."
 Ma poco poi sarà da Dio sofferto nel santo officio,Dios no tolerará por mucho tiempo la presencia de esta persona en la santa posición.
" ch’el sarà detruso là dove Simon mago è per suo merto, e farà quel d’Alagna intrar più giuso»",Simon Mago será castigado por sus crímenes y será obligado más profundamente que nunca con el Papa de Anagni.
 In forma dunque di candida rosa mi si mostrava la milizia santa che nel suo sangue Cristo fece sposa,De modo que la santa congregación de los bienaventurados que fue unida a Cristo por su sacrificio había sido representada en la forma de una candida rosa.
" ma l’altra, che volando vede e canta la gloria di colui che la ’nnamora e la bontà che la fece cotanta, ","La otra, volando al cielo, canta la gloria de Dios y siente el amor que lo llena, radiante por su bondad."
" sì come schiera d’ape che s’infiora una fïata e una si ritorna là dove suo laboro s’insapora, ",Similar a una enjuagadora de abejas que entra en una flor para recoger el néctar y luego volver atrás a la colmena donde transforman este néctar en deliciosa miel.
" nel gran fior discendeva che s’addorna di tante foglie, e quindi risaliva là dove ’l süo amor sempre soggiorna","Bajaba en la rosa de los beatos, adornada con miríadas de pétalos, y luego volvía al amor que reside siempre en lo alto."
" Le facce tutte avean di fiamma viva e l’ali d’oro, e l’altro tanto bianco, che nulla neve a quel termine arriva","Tenían la piel aún más roja que el fuego, y las alas amarillas como el oro, con una ropa blanca tan blanca que no podía compararse ni con la más brillante de todas las nieves."
" Quando scendean nel fior, di banco in banco porgevan de la pace e de l’ardore ch’elli acquistavan ventilando il fianco","Cuando se sentaban en los bancos, ofrecían en cada lugar la paz y el entusiasmo que habían ganado volando."
