Original,Translate_de_1
" maggior salute maggior corpo cape, s’elli ha le parti igualmente compiute","Mehr Gesundheit führt zu einem besseren Körper, wenn alle seine Elemente integriert sind und am besten funktionieren."
" Dunque costui che tutto quanto rape l’altro universo seco, corrisponde al cerchio che più ama e che più sape","Was also das ganze Universum bewegt, entspricht dem geliebtesten und weisesten Kreis."
" per che, se tu a la virtù circonde la tua misura, non a la parvenza de le sustanze che t’appaion tonde, ","Also, wenn Sie Ihre Aufmerksamkeit auf Tugend anstatt auf das Volumen der Dinge konzentrieren, die rund erscheinen."
" tu vederai mirabil consequenza di maggio a più e di minore a meno, in ciascun cielo, a süa intelligenza»",Dein tugendhaftes Wissen wird mit einer größeren Verbindung zwischen jedem Himmel und ihrer göttlichen Intelligenz belohnt werden.
" Come rimane splendido e sereno l’emisperio de l’aere, quando soffia Borea da quella guancia ond’ è più leno, ","Wenn Borea auf der einen Seite weht und einen sanfteren Wind atmet, bleibt die Lufthalbkugel klar und ohne Wolken."
" per che si purga e risolve la roffia che pria turbava, sì che ’l ciel ne ride con le bellezze d’ogne sua paroffia","Dadurch wird jede Unreinheit, die den Himmel verdunkelt hatte, beseitigt und lässt seine Schönheit in all seiner Pracht erstrahlen."
" così fec’ïo, poi che mi provide la donna mia del suo risponder chiaro, e come stella in cielo il ver si vide","Nachdem meine Frau mir eine klare Antwort gegeben hatte, tat ich, wie ich es mir vorgeschlagen hatte; und die Wahrheit wurde deutlich wie ein Stern im Himmel."
" E poi che le parole sue restaro, non altrimenti ferro disfavilla che bolle, come i cerchi sfavillaro","Nachdem er das Gespräch beendet hatte, glänzten die Kreise wie eine glühende Klinge, die Lichtblitze ausstrahlte."
 L’incendio suo seguiva ogne scintilla,Jeder Funke kreiste um das glühende Feuer.
" ed eran tante, che ’l numero loro più che ’l doppiar de li scacchi s’inmilla","Sie waren so zahlreich, dass ihre Zahl mehr als doppelt so hoch war wie die Zahl der Schachfiguren."
" Io sentiva osannar di coro in coro al punto fisso che li tiene a li ubi, e terrà sempre, ne’ quai sempre fuoro","Ich fühlte, wie ""Osanna"" mit vereinter Kraft an ihr Ideal erinnerte, das sie aufrechterhält und in der Position hält, zu der sie immer gehören."
" E quella che vedëa i pensier dubi ne la mia mente, disse",":Sie, die meine geistigen Ungewissheiten spürte, sagte:"
 «I cerchi primi t’hanno mostrato Serafi e Cherubi,Du hast die Seraphim und Cherubim in den ersten Kreisen gesehen.
" Così veloci seguono i suoi vimi, per somigliarsi al punto quanto ponno","Sie versuchen, sich eng an ihre Liebesbeziehung zu Gott zu halten, um dem zentralen Wesen ihres Lebens so ähnlich wie möglich zu werden."
 e posson quanto a veder son soblimi,"Da ihre Perspektive überlegen ist, können sie sie verwirklichen."
" Quelli altri amori che ’ntorno li vonno, si chiaman Troni del divino aspetto, per che ’l primo ternaro terminonno","Die himmlischen Wesen, die den ersten Rang der Schöpfung umgeben, die als göttliche Throne bekannt sind, sind von Anfang an erschaffen worden."
 e dei saper che tutti hanno diletto quanto la sua veduta si profonda nel vero in che si queta ogne intelletto,"Alle empfinden Freude im Verhältnis zu ihrem Verständnis der göttlichen Wahrheit, der jeder Geist nachgibt."
" Quinci si può veder come si fonda l’esser beato ne l’atto che vede, non in quel ch’ama, che poscia seconda","Glückseligkeit entsteht aus der Erfahrung der göttlichen Vision und nicht in der Liebe, die sich aus ihr ergibt."
" e del vedere è misura mercede, che grazia partorisce e buona voglia",Die Gnade und der gute Wille bieten einen großen Preis für eine so tiefe Vision.
 così di grado in grado si procede,Von Befehl zu Befehl wechseln
" L’altro ternaro, che così germoglia in questa primavera sempiterna che notturno Arïete non dispoglia, ","Die zweite Hierarchie gedeiht unablässig als wäre es ein ewiger Frühling, dem der Herbst niemals entbehren kann."
" perpetüalemente ‘Osanna’ sberna con tre melode, che suonano in tree ordini di letizia onde s’interna","Singen Sie ""Osanna"" in drei verschiedenen Melodien, die zusammen verschmelzen, um eine dreifache Freude voller Freude zu bilden."
 In essa gerarcia son l’altre dee,In dieser Skala gibt es auch die anderen Götter.
" prima Dominazioni, e poi Virtudi","Erstens die Dominationen, gefolgt von den Tugenden."
l’ordine terzo di Podestadi èe,In letzter Zeit sind die Mächte die nächste Ordnung.
Poscia ne’ due penultimi tripudi Principati e Arcangeli si girano,Schließlich bewegen sich Principati und Arcangeli in der letzten und vorletzten Ordnung.
l’ultimo è tutto d’Angelici ludi,Die Engel feiern eine letzte Party.
"Questi ordini di sù tutti s’ammirano, e di giù vincon sì, che verso Dio tutti tirati sono e tutti tirano","Alle diese Befehle versuchen, alle zu Gott zu erheben, indem sie die Kräfte der niederen Welt so anziehen, dass sie von Ihm angezogen werden und die Welt ihrerseits in Seine Umarmung locken."
"E Dïonisio con tanto disio a contemplar questi ordini si mise, che li nomò e distinse com’ io","Dionysius war begeistert, diese Vorkehrungen mit großer Begeisterung zu beobachten, sie aufzuzählen und zu zitieren, wie ich sie gemacht habe."
Ma Gregorio da lui poi si divise,Gregor wandte sich später von ihm ab.
"onde, sì tosto come li occhi aperse in questo ciel, di sé medesmo rise","Sobald er eine Vision von diesem Himmel hatte, lachte er über seine Vermutungen mit sich selbst."
"E se tanto secreto ver proferse mortale in terra, non voglio ch’ammiri","Wenn ein anderer dazu in der Lage ist, wenn eine gewöhnliche Person es geschafft hat, dieses Thema gründlich zu verstehen, dann überrascht es nicht, dass jemand anderes es kann."
ché chi ’l vide qua sù gliel discoperse con altro assai del ver di questi giri»,"Dionysius wurde von jemandem unterrichtet, der dieses Ding hier oben gesehen hatte, und auch von vielen anderen ähnlichen Dingen."
" Quando ambedue li figli di Latona, coperti del Montone e de la Libra, fanno de l’orizzonte insieme zona, ","Wenn Apollo und Artemis unter den Sternen Widder und Waage den Himmel von Osten nach Westen teilen,"
" quant’ è dal punto che ’l cenìt inlibra infin che l’uno e l’altro da quel cinto, cambiando l’emisperio, si dilibra, ","Was ist der Zeitabstand zwischen den Momenten, in denen der Zenit die Objekte im Gleichgewicht hält und wenn sie aus dem Horizont freigesetzt werden und sich in eine andere Hemisphäre bewegen?"
" tanto, col volto di riso dipinto, si tacque Bëatrice, riguardando fiso nel punto che m’avëa vinto","Beatrice, mit einem großen Lächeln auf dem Gesicht gemalt, verbrachte in Stille die gleiche Menge an Zeit, indem sie den hellen Punkt, der mich getroffen hatte."
 Poi cominciò,"Dann regnete es, als der Regen fiel."
" «Io dico, e non dimando, quel che tu vuoli udir, perch’ io l’ho visto là ’ve s’appunta ogne ubi e ogne quando","In einem einzigen Gedanken werde ich dir nicht sagen, was du hören möchtest, denn ich habe es an dem Punkt gelesen, wo jede Epoche und jeder Ort mit demselben Konzept übereinstimmen."
" Non per aver a sé di bene acquisto, ch’esser non può, ma perché suo splendore potesse, risplendendo, dir “Subsisto”, ","Um ihre eigene Helligkeit in anderen zu zeigen und ihnen das Gefühl zu geben, dass sie ""existieren,"" nicht um etwas Unmögliches zu erreichen, wie das eigene Wohlbefinden zu erhöhen."
" in sua etternità di tempo fore, fuor d’ogne altro comprender, come i piacque, s’aperse in nuovi amor l’etterno amore","Seine unendliche Wohlwollen erzeugt andere Lieben, wie er wünschte, in Seiner Allgegenwart jenseits von Zeit und Raum."
 Né prima quasi torpente si giacque,"Dies bedeutet nicht, dass er vorher unbeweglich und inaktiv war."
 ché né prima né poscia procedette lo discorrer di Dio sovra quest’ acque,Gott sprach über diese Gewässer sowohl vor als auch nachher.
" Forma e materia, congiunte e purette, usciro ad esser che non avia fallo, come d’arco tricordo tre saette","Ein Bogen mit drei Saiten schleuderte seine Pfeile in eine vollkommene Form und Materie, wodurch Wesen ohne Unvollkommenheit hervorgebracht wurden."
" E come in vetro, in ambra o in cristallo raggio resplende sì, che dal venire a l’esser tutto non è intervallo, ","Wie ein Lichtstrahl, der durch ein transparentes Material eindringt, ohne Intervalle zwischen dem Moment seiner Ankunft und dem Moment seiner Helligkeit."
 così ’l triforme effetto del suo sire ne l’esser suo raggiò insieme tutto sanza distinzïone in essordire,"Gott verriet gemeinsam seinen dreigestaltigen Schöpfungsakt in seiner Gegenwart, ohne der zeitlichen Ordnung zu folgen."
 Concreato fu ordine e costrutto a le sustanze,Struktur und Organisation des Kosmos wurden gemeinsam definiert.
 e quelle furon cima nel mondo in che puro atto fu produtto,"Das war der höchste Ausdruck der Welt, in der ein Akt der Reinheit hervorgebracht wurde."
 pura potenza tenne la parte ima,Die brutale Gewalt nahm den unteren Abschnitt in Besitz.
" nel mezzo strinse potenza con atto tal vime, che già mai non si divima","durch eine solche enge Verbindung, daß keine Kraft sie trennen kann, wurden Aktion und Energie unauflöslich zusammen"
 Ieronimo vi scrisse lungo tratto di secoli de li angeli creati anzi che l’altro mondo fosse fatto,"St. Jerome erklärte, dass Engel wurden lange vor der Entstehung der materiellen Welt."
" ma questo vero è scritto in molti lati da li scrittor de lo Spirito Santo, e tu te n’avvedrai se bene agguati","Es gibt mehr Hinweise auf die Heilige Schrift, in denen die Wahrheit, die ich zitiert habe, erscheint, und du wirst sie sorgfältig erkennen."
" e anche la ragione il vede alquanto, che non concederebbe che ’ motori sanza sua perfezion fosser cotanto","Auch der Grund kann das erkennen, denn es ist unvorstellbar, daß die Motoren des Universums schon lange existierten, ohne eine unwiderstehliche Vollkommenheit zu erreichen."
 Or sai tu dove e quando questi amori furon creati e come,"Jetzt kennst du den Ursprung dieser Gefühle, in Bezug auf Zeit, Ort und Art und Weise."
 sì che spenti nel tuo disïo già son tre ardori,Drei deiner Wünsche wurden erfüllt.
" Né giugneriesi, numerando, al venti sì tosto, come de li angeli parte turbò il suggetto d’i vostri alimenti","Es wäre nicht möglich, die zwanzigste Zählung so schnell wie ein Teil der Engel störte das Objekt Ihrer Elemente."
" L’altra rimase, e cominciò quest’ arte che tu discerni, con tanto diletto, che mai da circüir non si diparte","Die andere ist geblieben und hat eine Kunst praktiziert, die du so sehr schätzt, dass du nie aufhören kannst, sie zu bewundern."
 Principio del cader fu il maladetto superbir di colui che tu vedesti da tutti i pesi del mondo costretto,"Die Arroganz derer, die unter der Last der Welt unterdrückt wurden, führte hauptsächlich zu ihrer Niederlage."
 Quelli che vedi qui furon modesti a riconoscer sé da la bontate che li avea fatti a tanto intender presti,"Die anwesenden Engel erkannten die allmächtige Weisheit des Schöpfers und gaben zu, daß sie die göttliche Gnade empfangen hatten, die sie mit einer solchen Einsicht ausgestattet hatte."
" per che le viste lor furo essaltate con grazia illuminante e con lor merto, si c’hanno ferma e piena volontate","EntschlossenheitDank ihres festen Willens, ihrer Entschlossenheit und ihrer erleuchtenden Gnade wurde ihre Wahrnehmung von Gott durch das verdiente Verdienst bereichert."
" e non voglio che dubbi, ma sia certo, che ricever la grazia è meritorio secondo che l’affetto l’è aperto","Du musst die Überzeugung haben, dass der Erhalt der Gnade ein Verdienst für deinen Willen ist, sie zu empfangen, und du darfst nicht zweifeln."
" Omai dintorno a questo consistorio puoi contemplare assai, se le parole mie son ricolte, sanz’ altro aiutorio","Nachdem du verstanden hast, was ich dir gesagt habe, bist du jetzt in der Lage, viele Fragen im Zusammenhang mit diesem Kongreß ohne weitere Hilfe zu lösen."
" Ma perché ’n terra per le vostre scole si legge che l’angelica natura è tal, che ’ntende e si ricorda e vole, ancor dirò, ","Da in den verschiedenen Lernumgebungen auf der Erde gelehrt wird, dass die Engel mit Intellekt, Willen und Gedächtnis ausgestattet sind, werde ich mich noch einmal an eure Aufmerksamkeit wenden."
" perché tu veggi pura la verità che là giù si confonde, equivocando in sì fatta lettura","damit du die Wahrheit nackt und roh sehen kannst, die durch die unklaren Interpretationen dieser Lektionen verzerrt wird."
" Queste sustanze, poi che fur gioconde de la faccia di Dio, non volser viso da essa, da cui nulla si nasconde","Obwohl sie einst vor Gott Freude erlebt hatten, haben die Geschöpfe aufgehört, seinen Blick auf ihn zu richten, von dem nichts verborgen werden kann."
" però non hanno vedere interciso da novo obietto, e però non bisogna rememorar per concetto diviso",Daher werden sie durch die Einführung neuer Elemente nicht behindert und können die in der Vergangenheit gewonnenen Informationen nutzen.
" sì che là giù, non dormendo, si sogna, credendo e non credendo dicer vero","Dann sehnen wir uns auf der Erde nach Dingen, die nicht immer richtig sind und sowohl mit guter Absicht als auch mit Schlechtigkeit gesprochen werden."
 ma ne l’uno è più colpa e più vergogna,"Wer böse handelt, wird als verwerflicher betrachtet und schämt sich noch mehr."
 Voi non andate giù per un sentiero filosofando,"Wenn wir philosophisch über die Erde nachdenken, gibt es keinen einzigen Weg."
 tanto vi trasporta l’amor de l’apparenza e ’l suo pensiero,"Du bist so überwältigt von der Liebe und dem Bedürfnis, beachtet zu werden."
 E ancor questo qua sù si comporta con men disdegno che quando è posposta la divina Scrittura o quando è torta,"Hier im Gegenteil, die Heilige Schrift wird mit mehr Respekt als anderswo behandelt, im Gegensatz zu, wenn sie nicht berücksichtigt oder verändert wird."
 Non vi si pensa quanto sangue costa seminarla nel mondo e quanto piace chi umilmente con essa s’accosta,"Denke nicht über das Leiden nach, das durch die Verbreitung der göttlichen Botschaft hervorgerufen wird, und darüber, wie sehr es jemandem gefällt, der sich in Ergebenheit festhält."
