Original,Translate_de_1
" ma or convien che mio seguir desista più dietro a sua bellezza, poetando, come a l’ultimo suo ciascuno artista","Aber jetzt ist es unvermeidlich, dass ich nicht mehr seiner Schönheit folgen, schreiben meine Verse, wie ein Künstler, der die Grenze seiner Fähigkeiten erreicht hat"
" Cotal qual io lascio a maggior bando che quel de la mia tuba, che deduce l’ardüa sua matera terminando, con atto e voce di spedito duce ricominciò","Ich überlasse dies einem wichtigeren Vers als dem meiner Posaune, die, nachdem sie ihre schwierige Materie beendet hatte, mit der Tat und der Stimme eines schnellen Führers wieder begann."
 «Noi siamo usciti fore del maggior corpo al ciel ch’è pura luce,"Wir sind aus dem Himmel gekommen, der größer ist als das, was aus reinem Licht gemacht wird."
" luce intellettüal, piena d’amore","ein intellektuelles Licht, voller Liebe"
" amor di vero ben, pien di letizia","eine Liebe des wahren Guten, voller Freude"
 letizia che trascende ogne dolzore,"eine Freude, die alle Süße übertrifft"
" Qui vederai l’una e l’altra milizia di paradiso, e l’una in quelli aspetti che tu vedrai a l’ultima giustizia»","Hier wirst du beide Heerscharen des Paradieses sehen, und eine von ihnen wird so aussehen, wie du den Tag des Gerichts siehst."
" Come sùbito lampo che discetti li spiriti visivi, sì che priva da l’atto l’occhio di più forti obietti, ","Wie ein plötzlicher Blitz, der die Sehfähigkeiten zerstreut, so dass er das Auge der Fähigkeit beraubt, andere Objekte zu sehen,"
" così mi circunfulse luce viva, e lasciommi fasciato di tal velo del suo fulgor, che nulla m’appariva","Also ward ich von einem lebendigen Licht gehüllt, das mich mit einem Schleier mit seinem Glanz verband, daß ich nichts anderes sah."
" «Sempre l’amor che queta questo cielo accoglie in sé con sì fatta salute, per far disposto a sua fiamma il candelo»","Die Liebe, die diesen Himmel still macht, empfängt immer die Seele, die mit diesem Gruß hineingeht, um die Kerze seiner Flamme anzupassen."
" Non fur più tosto dentro a me venute queste parole brievi, ch’io compresi me sormontar di sopr’ a mia virtute","Diese kurzen Worte waren noch nicht in mich gekommen, daß ich erkannte, daß ich über meine natürlichen Kräfte hinausginge."
" e di novella vista mi raccesi tale, che nulla luce è tanto mera, che li occhi miei non si fosser difesi","Und ich erlangte eine neue Sehkraft, so daß es kein helles Licht gibt, daß meine Augen es nicht halten konnten."
" e vidi lume in forma di rivera fulvido di fulgore, intra due rive dipinte di mirabil primavera","Und ich sah ein Licht in Form eines Stromes, eines roten Glanzes, zwischen zwei Ufern, geschmückt mit schönen Frühlingsblumen."
" Di tal fiumana uscian faville vive, e d’ogne parte si mettien ne’ fiori, quasi rubin che oro circunscrive","Und aus diesem Strom kamen glänzende Facetten, und sie setzten sich überall zwischen die Blumen, wie Rubine, die in Gold gefangen waren."
" poi, come inebrïate da li odori, riprofondavan sé nel miro gurge, ","Und als ob sie von dem Parfüm berauscht wären, fielen sie in den herrlichen Gorgo."
" e s’una intrava, un’altra n’uscia fori","Und wenn einer hineinging, ging eine andere hinaus."
" «L’alto disio che mo t’infiamma e urge, d’aver notizia di ciò che tu vei, tanto mi piace più quanto più turge","Der große Wunsch, der dich jetzt entzündet und antreibt, das heißt, zu wissen, was du siehst, gefällt mir umso mehr, je mehr es dich erfüllt"
 ma di quest’ acqua convien che tu bei prima che tanta sete in te si sazi»,"Es ist aber notwendig, daß du noch von diesem Wasser trinkst, ehe ein solcher Durst in dir gesättigt wird."
 così mi disse il sol de li occhi miei,"Also sprach Beatrice zu mir, die Sonne meiner Augen."
 Anche soggiunse,Und er fügte hinzu:
 «Il fiume e li topazi ch’entrano ed escono e ’l rider de l’erbe son di lor vero umbriferi prefazi,"Der Fluss und die Topas, die hinein und herauskommen, und die Schönheit der Blumen werden von ihrem wahren Wesen überschattet"
 Non che da sé sian queste cose acerbe,"Nicht, daß diese Dinge an sich unvollkommen wären,"
" ma è difetto da la parte tua, che non hai viste ancor tanto superbe»","aber es ist ein Mangel an dir, denn du hast noch nicht die Aussicht, solche Darbietungen zu beobachten."
" Non è fantin che sì sùbito rua col volto verso il latte, se si svegli molto tardato da l’usanza sua, ","Ein Kind, das viel später aufwachte als sonst, lief nicht plötzlich in Richtung Milch."
" come fec’ io, per far migliori spegli ancor de li occhi, chinandomi a l’onda che si deriva perché vi s’immegli","wie ich getan habe, um meine Augen besser zu machen und mich vor dem fließenden Strom zu verbeugen, damit er euch besser werde."
" e sì come di lei bevve la gronda de le palpebre mie, così mi parve di sua lunghezza divenuta tonda","Und als der Rand meiner Augenlider von diesem Gesichte getrunken hatte, so schien mir, daß der lange Strom rund geworden war."
" Poi, come gente stata sotto larve, che pare altro che prima, se si sveste la sembianza non süa in che disparve, ","Als Leute, die Masken trugen und sich die Gestalten von Artefakten ausziehen, die anders aussehen, als sie vorher waren,"
" così mi si cambiaro in maggior feste li fiori e le faville, sì ch’io vidi ambo le corti del ciel manifeste","Also verwandelten sich die Blumen und die Facetten vor meinen Augen in ein festlicheres Bild, so daß ich beide Höfe des Himmels offen sah."
" O isplendor di Dio, per cu’ io vidi l’alto trïunfo del regno verace, dammi virtù a dir com’ ïo il vidi","O Pracht Gottes, durch den ich den hohen Triumph des wahrhaftigen Reiches sah, gib mir die Tugend, mein Gesicht zu verkündigen."
 Lume è là sù che visibile face lo creatore a quella creatura che solo in lui vedere ha la sua pace,"Da oben im Empireum ist ein Licht, das den Schöpfer für jenes Geschöpf sichtbar macht, das seinen Frieden nur findet, wenn er Ihn sieht"
" E’ si distende in circular figura, in tanto che la sua circunferenza sarebbe al sol troppo larga cintura","Dieses Licht breitet sich in einer kreisförmigen Figur so weit aus , dass sein Umfang viel größer wäre als das des Himmels der Sonne"
" Fassi di raggio tutta sua parvenza reflesso al sommo del mobile primo, che prende quindi vivere e potenza","Alles, was man von ihr sieht, entsteht aus einem Strahl, der auf der konkaven Oberfläche des Ersten Mobile reflektiert wird, der seine Bewegung und seine Tugend daraus zieht."
" E come clivo in acqua di suo imo si specchia, quasi per vedersi addorno, quando è nel verde e ne’ fioretti opimo, ","Und wie sich ein Hügel im Wasser an seinen Hängen spiegelt, wie um sich schmücken zu sehen, wenn er grüne Kräuter und üppige Blumen hat,"
" sì, soprastando al lume intorno intorno, vidi specchiarsi in più di mille soglie quanto di noi là sù fatto ha ritorno","Also sah ich rings um dieses Licht schauen in mehr als tausend Stufen, daß die seligen Seelen, die wieder nach oben kamen."
" E se l’infimo grado in sé raccoglie sì grande lume, quanta è la larghezza di questa rosa ne l’estreme foglie","Und wenn die untere Stufe in sich ein so großes Licht sammelt, wie groß diese Rose in ihren äußeren Blütenblättern sein muss"
" La vista mia ne l’ampio e ne l’altezza non si smarriva, ma tutto prendeva il quanto e ’l quale di quella allegrezza","Mein Anblick verlor nicht wegen der Breite und Höhe der Rose, sondern empfand die Menge und Qualität der Fröhlichkeit vollständig."
" Presso e lontano, lì, né pon né leva","Die Nähe und Entfernung, dort, fügt nichts hinzu oder entfernt nichts"
" ché dove Dio sanza mezzo governa, la legge natural nulla rileva","Denn wo Gott direkt regiert, da sind die Naturgesetze wertlos."
" Nel giallo de la rosa sempiterna, che si digrada e dilata e redole odor di lode al sol che sempre verna, qual è colui che tace e dicer vole, mi trasse Bëatrice, e disse","Da ich aber still war, da ich reden wollte, führte mich Beatrice in die Mitte der ewigen Rose, die nach unten reicht und sich ausbreitet und einen Duft des Lobes an die Sonne aussendet, die immer im Frühling ist, und sprach zu mir:"
 «Mira quanto è ’l convento de le bianche stole,Wie weit ist das Konzil der weißen Stole?
 Vedi nostra città quant’ ella gira,"Sehen Sie, wie groß unsere Stadt ist"
" vedi li nostri scanni sì ripieni, che poca gente più ci si disira","Siehst du unsere Sitze so besetzt, daß nur wenige von ihnen frei geblieben sind?"
" E ’n quel gran seggio a che tu li occhi tieni per la corona che già v’è sù posta, ","Und in diesem großen Sitz, auf dem du deinen Blick auf die Krone hältst, die darauf gelegt ist,"
" prima che tu a queste nozze ceni, sederà l’alma, che fia giù agosta, de l’alto Arrigo, ch’a drizzare Italia verrà in prima ch’ella sia disposta","ehe du zu dieser Hochzeit gegessen hast, wird die Seele des hohen Arrigos sitzen, der Kaiser auf Erden sein wird und kommen wird, um Italien zu richten, ehe es bereit ist, ihn aufzunehmen."
 La cieca cupidigia che v’ammalia simili fatti v’ha al fantolino che muor per fame e caccia via la balia,"Die blinde Gier, die euch verführt, hat euch gleich gemacht wie das hungernde Kind, und doch hat sie die Mutter weggeschickt."
" E fia prefetto nel foro divino allora tal, che palese e coverto non anderà con lui per un cammino","Und er wird ein sehr geschickter Präfekt sein, der nicht mit ihm gehen wird auf einer Straße und anders öffentlich und im Verborgenen handeln wird."
 Ma poco poi sarà da Dio sofferto nel santo officio,Aber Gott wird es nicht lange im heiligen Büro tolerieren.
" ch’el sarà detruso là dove Simon mago è per suo merto, e farà quel d’Alagna intrar più giuso»","Denn er wird hinunter geschoben werden, wo er bereits Simon Magier für seine Verbrechen ist, und wird noch tiefer schieben den Papst von Anagni."
 In forma dunque di candida rosa mi si mostrava la milizia santa che nel suo sangue Cristo fece sposa,"So wurde mir die heilige Schar der Seligen, die Christus mit seinem Blut heiratete, in Form eines rosa Kandidats gezeigt."
" ma l’altra, che volando vede e canta la gloria di colui che la ’nnamora e la bontà che la fece cotanta, ","Aber die andere, die fliegt, sieht und singt die Herrlichkeit Gottes, die sie mit Liebe erfüllt, und die Güte, die sie so glänzend gemacht hat,"
" sì come schiera d’ape che s’infiora una fïata e una si ritorna là dove suo laboro s’insapora, ","wie ein Bienenschwarm, der in die Blume kommt und dann in den Bienenstock zurückkehrt, wo er seine Arbeit in Honig verwandelt,"
" nel gran fior discendeva che s’addorna di tante foglie, e quindi risaliva là dove ’l süo amor sempre soggiorna","und ging hinab in die Rose der Seligen, die mit vielen Blütenblättern geschmückt ist, und zog hinauf dahin, wo immer seine Liebe wohnt."
" Le facce tutte avean di fiamma viva e l’ali d’oro, e l’altro tanto bianco, che nulla neve a quel termine arriva","Und ihre Gesichter waren rot wie die lebendige Flamme, und ihre Flügel waren von Gold, und ihre Kleider waren so weiß, daß kein Schnee gleich sein kann wie die Glocke."
" Quando scendean nel fior, di banco in banco porgevan de la pace e de l’ardore ch’elli acquistavan ventilando il fianco","Und als sie in die Rose hinabstiegen, legten sie in allen Sitzen den Frieden und die Glut, die sie flogen."
 Né l’interporsi tra ’l disopra e ’l fiore di tanta moltitudine volante impediva la vista e lo splendore,Weder die Kluft zwischen dem Gipfel und der Blume so vieler fliegender Menschen verhinderte das Sehen und die Pracht
" ché la luce divina è penetrante per l’universo secondo ch’è degno, sì che nulla le puote essere ostante","Denn das Licht Gottes dringt durch das Universum, je nachdem, wer würdig ist, so daß nichts sie behindern kann."
" Questo sicuro e gaudïoso regno, frequente in gente antica e in novella, viso e amore avea tutto ad un segno","Dieses friedvolle und freudige Königreich, voll Seliger des Alten und Neuen Testaments, hatte den Blick und die Zuneigung in dieselbe Richtung gerichtet."
" O trina luce che ’n unica stella scintillando a lor vista, sì li appaga","O Licht der Dreieinigkeit, das in einem einzigen Stern in ihren Augen funkelt und sie so sehr befriedigt,"
 guarda qua giuso a la nostra procella,Blicke auf die Stürme der irdischen Welt
" Se i barbari, venendo da tal plaga che ciascun giorno d’Elice si cuopra, rotante col suo figlio ond’ ella è vaga, ","Wenn die Barbaren aus jenen Gebieten kommen, die sich täglich mit dem Elize bedecken und mit dem Sohn kreisen, wo sie umherirrt,"
" veggendo Roma e l’ardüa sua opra, stupefaciensi, quando Laterano a le cose mortali andò di sopra","da sie sahen Rom und seine hohen Denkmäler, waren sie still, da der Lateran alle anderen Werke des Menschen überstieg."
" ïo, che al divino da l’umano, a l’etterno dal tempo era venuto, ","Ich, der ich in die göttliche Dimension von der irdischen Welt gekommen war, in die ewige Dimension von der Zeit"
" e di Fiorenza in popol giusto e sano, di che stupor dovea esser compiuto","und von Florenz an zu dem rechtschaffenen und rechtschaffenen Volk, mit welchem Erstaunen ich voll sein sollte"
 Certo tra esso e ’l gaudio mi facea libito non udire e starmi muto,"Gewiß, das Wunder und die Freude begehrten mich, nichts zu hören und zu schweigen."
" E quasi peregrin che si ricrea nel tempio del suo voto riguardando, ","Und wie ein Pilger, der sich ausruhet, nachdem er in das Heiligtum gekommen ist, das Ziel seiner Reise,"
" e spera già ridir com’ ello stea, su per la viva luce passeggiando, menava ïo li occhi per li gradi, ","und hofft, daß ich der Rückkehr berichten kann, wie sie erscheint, also habe ich meine Augen auf die Stufen geschoben,"
