id,Original,Translate
1710," S’io fossi pur di tanto ancor leggero ch’i’ potessi in cent’anni andare un’oncia, io sarei messo già per lo sentiero,  ",""" Se fossi in grado di fare un'oncia ogni cent'anni, sarei già partito."""
1711," cercando lui tra questa gente sconcia, con tutto ch’ella volge undici miglia, e men d’un mezzo di traverso non ci ha","""Circondato da queste creature deformate dalle malattie, anche se il cerchio della Bolgia ha un diametro di undici miglia e la sua larghezza è almeno mezzo miglio."""
1712,"  Io son per lor tra sì fatta famiglia",Sono arrivato qui grazie a loro.
1713," e’ m’indussero a batter li fiorini ch’avevan tre carati di mondiglia""",Essi mi incoraggiarono a creare i fiorini che presentavano tre carati di metallo poco prezioso.
1714,"  E io a lui: ""Chi son li due tapini che fumman come man bagnate ’l verno,  giacendo stretti a’ tuoi destri confini?""","""Io gli domandai: «Chi sono i due poveri diavoli che stanno lì, alla tua destra, fumando come se le mani fossero intirizzite dal gelo?»"""
1715," ""Qui li trovai - e poi volta non dierno -"", rispuose, ""quando piovvi in questo greppo,  e non credo che dieno in sempiterno","""»Dissse: «Li vidi mentre precipitavo in questa fenditura, e non si son rimossi dal loro posto da allora, e dubito che lo faranno ancora»."""
1716," L’una è la falsa ch’accusò Gioseppo",Giuseppe è stato ingiustamente accusato da un bugiardo.
1717," l’altr’è ’l falso Sinon greco di Troia:  per febbre aguta gittan tanto leppo""","""L'altro, Sinone falso Greco di Troia, è afflitto da una febbre acuta ed esala un odore acre di grasso bruciato."""
1718," E l’un di lor, che si recò a noia forse d’esser nomato sì oscuro,  col pugno li percosse l’epa croia","""Colpì con un pugno il ventre teso di uno di loro, forse infastidito dall'essere stato nominato in modo così offensivo."""
1719," Quella sonò come fosse un tamburo",Quello risuonò come un tamburo battente.
1720," e mastro Adamo li percosse il volto  col braccio suo, che non parve men duro, dicendo a lui: ","""Mastro Adamo si scagliò contro di lui con un colpo violento al viso, e gli gridò:"""
1721," ""Ancor che mi sia tolto lo muover per le membra che son gravi,  ho io il braccio a tal mestiere sciolto""","""Anche con le mie gambe pesanti, immobilizzate, ho ancora la forza nelle braccia per colpire."""
1722," Ond’ei rispuose: ""Quando tu andavi al fuoco, non l’avei tu così presto","""»In seguito, l'altro replicò: «Quando ti stavi recando al patibolo, non sei stato esattamente veloce»."""
1723,"  ma sì e più l’avei quando coniavi""",Movesti le braccia bene mentre contraffacevi monete.
1724," E l’idropico: ""Tu di’ ver di questo: ma tu non fosti sì ver testimonio  là ’ve del ver fosti a Troia richesto""","""L'idropico esclamò: «Tu hai ragione, ma non sei stato certamente un testimone affidabile quando a Troia è stata richiesta la verità»."""
1725," ""S’io dissi falso, e tu falsasti il conio"", disse Sinon","""»Sinone dichiarò: «Se io ho dato una menzogna, tu hai contraffatto la moneta»."""
1726," ""e son qui per un fallo,  e tu per più ch’alcun altro demonio""","""Io sono qui per una singola colpa, mentre tu sei stato condannato a più di qualsiasi altro."""
1727," ""Ricorditi, spergiuro, del cavallo"", rispuose quel ch’avëa infiata l’epa","""Lui con la pancia prominente rispose: «Giuro, mi ricordo del cavallo»."""
1728,"  ""e sieti reo che tutto il mondo sallo""",Che tutti sappiano ciò rappresenterà un grande disagio per te.
1729," ""E te sia rea la sete onde ti crepa"", disse ’l Greco, ""la lingua, e l’acqua marcia  che ’l ventre innanzi a li occhi sì t’assiepa""","""Il greco esclamò: «Che brama insopportabile quella della sete che fa sbriciolare la tua lingua, la povertà di acqua potabile gonfia a dismisura il tuo ventre davanti agli occhi!»."""
1730," Allora il monetier: ""Così si squarcia la bocca tua per tuo mal come suole","""»Allora il monetiere: «Esattamente come la tua lingua soffre a causa della malattia, come sempre accade»."""
1731,"  ché, s’i’ ho sete e omor mi rinfarcia, tu hai l’arsura e ’l capo che ti duole, e per leccar lo specchio di Narcisso, non vorresti a ’nvitar molte parole""","""Avevo sete e l'acqua mi ha riempito, mentre tu soffrivi per la sete acuta e un forte mal di testa. Non ci vuole molto incoraggiamento per farti bere poche gocce d'acqua."""
1732,"  Ad ascoltarli er’io del tutto fisso, quando ’l maestro mi disse: ""Or pur mira, che per poco che teco non mi risso""",Virgilio mi ha avvertito che ero a un pelo dall'essere implicato nella sua discussione poiché stavo ascoltando tutto con attenzione.
1733,"  Quand’io ’l senti’ a me parlar con ira, volsimi verso lui con tal vergogna, ch’ancor per la memoria mi si gira","""Quando egli mi stava rivolgendo la sua rabbia, mi girai verso di lui con un senso di imbarazzo talmente intenso che ancora oggi è presente nella mia memoria."""
1734,"  Qual è colui che suo dannaggio sogna, che sognando desidera sognare, sì che quel ch’è, come non fosse, agogna,  ","""Come un sognatore che teme i propri desideri, e vorrebbe continuare a sognare piuttosto che affrontare la realtà, così desidera ardentemente cose irrealizzabili."""
1735,"  tal mi fec’io, non possendo parlare, che disïava scusarmi, e scusava me tuttavia, e nol mi credea fare","""Non osando parlare, stavo comunque cercando di scusarmi anche se non ne ero consapevole."""
1736,"  ""Maggior difetto men vergogna lava"", disse ’l maestro, ""che ’l tuo non è stato",»Il maestro dichiarò: «Ciò che hai fatto è meno grave di quanto un rimorso di coscienza non possa riparare»
1737," però d’ogne trestizia ti disgrava",Lascia andare ogni tristezza.
1738,"  E fa ragion ch’io ti sia sempre allato, se più avvien che fortuna t’accoglia  dove sien genti in simigliante piato: ",Resta certo che io sempre starò al tuo fianco se un giorno il destino ti portasse in luoghi dove la discordia regna tra le persone.
1739,"  ché voler ciò udire è bassa voglia""",La volontà di assistere a certi litigi è spinosa.
1740," Una medesma lingua pria mi morse, sì che mi tinse l’una e l’altra guancia, e poi la medicina mi riporse","""La stessa voce iniziò con un rimprovero che mi fece diventare tutto rosso su entrambe le guance, ma poi mi offrì la medicina."""
1741," così od’io che solea far la lancia d’Achille e del suo padre esser cagione prima di trista e poi di buona mancia","""Achille e il suo padre Peleo usavano la lancia a turno, dando inizio prima alle tristi sorti e poi rallegrandosi."""
1742,"  Noi demmo il dosso al misero vallone su per la ripa che ’l cinge dintorno, attraversando sanza alcun sermone","""Ci allontanammo dalla malinconica fossa di Malebolge, seguendo la scoscesa muraglia che la contornava, in silenzio."""
1743,"  Quiv’era men che notte e men che giorno, sì che ’l viso m’andava innanzi poco",.In questa luce crepuscolare ero in grado di appena scorgere ciò che si trovava poco più in avanti.
1744," ma io senti’ sonare un alto corno,  tanto ch’avrebbe ogne tuon fatto fioco, ","""Una nota di corno risuonò così potente da soverchiare qualunque tuono, catturando immediatamente la mia attenzione."""
1745," che, contra sé la sua via seguitando, dirizzò li occhi miei tutti ad un loco",""" sconosciutostava procedendo nella direzione opposta a quella del suono, verso un luogo sconosciuto."""
1746,"  Dopo la dolorosa rotta, quando Carlo Magno perdé la santa gesta, non sonò sì terribilmente Orlando",""" quanto RolandoQuando Carlo Magno perse i suoi paladini nel Campo di Roncisvalle, Orlando non fece suonare la sua tromba con la stessa intensità di Rolando."""
1747,"  Poco portäi in là volta la testa, che me parve veder molte alte torri","""Ruotai la testa in avanti, scorgendo un numero elevato di torri alte."""
1748," ond’io: ""Maestro, dì, che terra è questa?""",Allora domandai al Maestro: «Quale terra è questa?»
1749,"  Ed elli a me: ""Però che tu trascorri per le tenebre troppo da la lungi, avvien che poi nel maginare abborri",""".»Quando dai un'occhiata alla tenebra da una distanza troppo grande, i tuoi pensieri diventano confusi; così disse lui a me."""
1750,"  Tu vedrai ben, se tu là ti congiungi, quanto ’l senso s’inganna di lontano","""Una volta arrivato fin là, sarai sorpreso da quanto la distanza inganni i tuoi sensi."""
1751," però alquanto più te stesso pungi""",Muoviti velocemente per arrivare.
1752,"  Poi caramente mi prese per mano e disse: ","""Allora mi prese delicatamente la mano, mentre diceva:"""
1753,"  ""Pria che noi siam più avanti, acciò che ’l fatto men ti paia strano,  ","""la tua conoscenza della situazione andrebbe rinfrescata»Prima di andare avanti, perché possa sembrarti meno strano, dovresti aggiornare la tua cognizione sulla situazione."""
1754,"  sappi che non son torri, ma giganti, e son nel pozzo intorno da la ripa da l’umbilico in giuso tutti quanti""","""Non ci sono torri da vedere qui, solo giganti incastonati nella roccia intorno al pozzo. Essi si estendono dall'ombelico in giù."""
1755,"  Come quando la nebbia si dissipa, lo sguardo a poco a poco raffigura ciò che cela ’l vapor che l’aere stipa,  ","""Quando la nebbia dissipa e il panorama emerge lentamente dalla vaporeggiante nebbiolina, si possono finalmente distinguere nitidamente le cose custodite nell'aria."""
1756,"  così forando l’aura grossa e scura, più e più appressando ver’ la sponda, fuggiemi errore e cresciemi paura","""Con lo sguardo che attraversava la tenebra densa, mentre avanzavamo verso l'orlo del pozzo, sentivo il mio errore dissolversi e la paura irrobustirsi."""
1757,"  però che, come su la cerchia tonda Montereggion di torri si corona, ",Monteriggioni è avvolta da un anello di mura su cui svettano maestose torri.
1758,"  così la proda che ’l pozzo circonda  torreggiavan di mezza la persona li orribili giganti, cui minaccia Giove del cielo ancora quando tuona","""I giganti spaventosi, a cui Giove nei tuoni ribadisce la sua minaccia dal cielo, emergevano imponenti come torri affacciandosi sopra l'argine che circondava il pozzo, partendo dalla vita in su."""
1759,"  E io scorgeva già d’alcun la faccia, le spalle e ’l petto e del ventre gran parte, e per le coste giù ambo le braccia","""Vedevo già la testa, le spalle, il torace e gran parte dell'addome di uno di loro con entrambe le braccia adagiare lungo i fianchi."""
1760,"  Natura certo, quando lasciò l’arte di sì fatti animali, assai fé bene per tòrre tali essecutori a Marte","""Certo la natura ha fatto un grande favore, quando ha cessato di generare creature come queste, in modo da togliere a Marte simili ministri."""
1761,"  E s’ella d’elefanti e di balene non si pente, chi guarda sottilmente, più giusta e più discreta la ne tene"," Anche chi sa discernere con saggezza non può che ammirare la sua decisione nel negarsi un coinvolgimento in questioni riguardanti balene ed elefanti."
1762,"  ché dove l'argomento de la mente s'aggiugne al mal volere e a la possa, nessun riparo vi può far la gente","""Laddove l'intelletto si allea al desiderio malevolo e alla forza bruta, gli individui sono impotenti nella difesa."""
1763,"  La faccia sua mi parea lunga e grossa ",La sua faccia mi sembrava grande e allungata.
1764,"  come la pina di San Pietro a Roma, e a sua proporzione eran l’altre ossa","""Come la pigna di bronzo a San Pietro, a Roma, così le altre membra erano in proporzione."""
1765,"  sì che la ripa, ch’era perizoma dal mezzo in giù, ne mostrava ben tanto di sovra, che di giugnere a la chioma  tre Frison s’averien dato mal vanto","""La roccia, che aveva su di sé come un perizoma da cintola in giù, lasciava intravedere talmente tanto del suo corpo che tre Frisoni messi l'uno sopra all'altro avrebbero faticato a raggiungere i suoi capelli."""
1766," però ch’i’ ne vedea trenta gran palmi dal loco in giù dov’omo affibbia ’l manto","""Dal luogo in cui ero, contai almeno trenta palme fino all'area dove l'uomo aveva appeso il mantello."""
1767,"  ""Raphèl maì amècche zabì almi"", cominciò a gridar la fiera bocca, cui non si convenia più dolci salmi","""La sua bocca feroce esclamò """"Raphél maì amèche zabì almi"""", cosa che non si addiceva ad una lingua più dolce."""
1768,"  E ’l duca mio ver’ lui: ""Anima sciocca, tienti col corno, e con quel ti disfoga quand’ira o altra passïon ti tocca",""".""""E questo è il mio consiglio per te: mentre furia e altri sentimenti accendono i tuoi sensi, sii ragionevole ed indulge con un po' di autoironia""""."""
1769,"  Cércati al collo, e troverai la soga che ’l tien legato, o anima confusa, e vedi lui che ’l gran petto ti doga""","""Toccati il collo e scoprirai l'imbracatura che lo trattiene, o anima confusa, ed esamina la cornamusa che serpeggia attraverso il gran petto."""
1770,"  Poi disse a me: ""Elli stessi s’accusa",»Lui stesso si accusa.
1771," questi è Nembrotto per lo cui mal coto pur un linguaggio nel mondo non s’usa",Nembrod è la causa della diversità linguistica nel mondo a causa del suo pensiero malvagio.
1772,"  Lasciànlo stare e non parliamo a vòto",Non diremo più nulla e lo lasceremo in pace.
